Hour,EventCategory,Estimated_Attendance
2021-01-14 15:00:00,Cultural & Tourism Event,2.0498442367601246
2021-01-14 16:00:00,Cultural & Tourism Event,3.074766355140187
2021-01-14 15:00:00,Cultural & Tourism Event,3.074766355140187
2021-01-14 22:00:00,Cultural & Tourism Event,9.820971867007673
2021-01-14 19:00:00,Other,3.606557377049179
2021-01-14 03:00:00,Other,2.911045218680504
2021-01-14 18:00:00,Sports & Competition,9.5007342143906
2021-01-14 07:00:00,Other,5.681957186544342
2021-01-14 11:00:00,Religious Event,6.800910125142207
2021-01-14 13:00:00,Other,9.881148059173094
2021-01-14 18:00:00,Other,3.941958887545344
2021-01-14 13:00:00,Other,4.08610567514677
2021-01-14 09:00:00,Religious Event,2.0236686390532546
2021-01-14 11:00:00,Other,4.7976570820021305
2021-01-14 22:00:00,Religious Event,0.9973118279569892
2021-01-14 20:00:00,Religious Event,2.991935483870968
2021-01-14 08:00:00,Other,2.0798319327731094
2021-01-14 12:00:00,Other,10.041152263374489
2021-01-14 17:00:00,Other,1.9071925754060324
2021-01-14 19:00:00,Cultural & Tourism Event,3.975609756097561
2021-01-14 11:00:00,Other,0.9866920152091256
2021-01-14 19:00:00,Sports & Competition,3.606557377049179
2021-01-14 12:00:00,Other,3.753303964757709
2021-01-14 12:00:00,Religious Event,2.0082304526748973
2021-01-14 22:00:00,Religious Event,1.9946236559139785
2021-01-14 12:00:00,Other,1.8766519823788543
2021-01-14 23:00:00,Other,10.015128593040847
2021-01-14 06:00:00,Other,5.804154302670623
2021-01-14 06:00:00,Religious Event,3.869436201780416
2021-01-14 08:00:00,Other,1.0106382978723405
2021-01-14 15:00:00,Other,1.0106382978723405
2021-01-14 08:00:00,Other,2.021276595744681
2021-01-14 07:00:00,Other,9.514563106796116
2021-01-14 15:00:00,Other,7.641791044776119
2021-01-14 11:00:00,Cultural & Tourism Event,1.9956427015250544
2021-01-14 12:00:00,Other,4.850107066381156
2021-01-14 11:00:00,Other,1.973384030418251
2021-01-14 06:00:00,Religious Event,7.6116504854368925
2021-01-14 11:00:00,Other,9.751552795031056
2021-01-14 15:00:00,Other,9.552238805970148
2021-01-14 15:00:00,Other,0.9470588235294118
2021-01-14 06:00:00,Sports & Competition,2.969823973176865
2021-01-14 06:00:00,Sports & Competition,3.959765297569153
2021-01-14 12:00:00,Sports & Competition,0.9899413243922884
2021-01-14 12:00:00,Sports & Competition,1.9798826487845769
2021-01-14 08:00:00,Other,6.063829787234043
2021-01-14 20:00:00,Other,8.35258358662614
2021-01-14 08:00:00,Other,2.088145896656535
2021-01-14 16:00:00,Religious Event,9.878048780487806
2021-01-14 04:00:00,Religious Event,2.008264462809917
2021-01-14 21:00:00,Cultural & Tourism Event,9.518652226233453
2021-01-14 18:00:00,Other,4.651162790697675
2021-01-14 14:00:00,Other,0.9103139013452912
2021-01-14 14:00:00,Sports & Competition,3.641255605381165
2021-01-14 14:00:00,Other,3.641255605381165
2021-01-14 14:00:00,Other,0.893129770992367
2021-01-14 14:00:00,Sports & Competition,5.461883408071748
2021-01-14 14:00:00,Other,5.461883408071748
,Other,9.6986301369863
,Other,9.22279792746114
2021-01-14 21:00:00,Religious Event,7.178082191780816
2021-01-14 10:00:00,Other,0.9526209677419356
2021-01-14 19:00:00,Other,5.610589239965841
2021-01-14 10:00:00,Other,1.905241935483871
2021-01-14 18:00:00,Other,7.620967741935484
2021-01-14 16:00:00,Other,3.7583892617449663
2021-01-14 16:00:00,Other,1.786259541984734
2021-01-14 16:00:00,Sports & Competition,1.786259541984734
2021-01-14 21:00:00,Religious Event,1.794520547945204
,Sports & Competition,10.0
,Other,8.89423076923077
2021-01-14 18:00:00,Sports & Competition,3.73469387755102
2021-01-14 23:00:00,Other,0.96990099009901
2021-01-14 00:00:00,Other,3.87960396039604
2021-01-14 23:00:00,Other,2.8192405063291144
2021-01-14 22:00:00,Other,9.678597516435357
2021-01-14 12:00:00,Religious Event,4.917993246502653
2021-01-14 00:00:00,Sports & Competition,4.5528455284552845
2021-01-14 09:00:00,Other,10.31609195402299
2021-01-14 16:00:00,Other,5.838046272493573
2021-01-14 16:00:00,Other,10.088888888888889
2021-01-14 07:00:00,Cultural & Tourism Event,9.81126511353583
2021-01-14 23:00:00,Other,10.379146919431278
2021-01-14 14:00:00,Other,4.905632556767915
2021-01-14 18:00:00,Other,9.592198581560282
2021-01-14 12:00:00,Other,2.0082304526748973
2021-01-14 13:00:00,Other,6.042623727208145
2021-01-14 14:00:00,Other,4.028415818138764
2021-01-14 15:00:00,Religious Event,2.044365572315883
2021-01-14 13:00:00,Cultural & Tourism Event,6.042623727208145
2021-01-14 14:00:00,Cultural & Tourism Event,4.028415818138764
2021-01-14 20:00:00,Other,9.514563106796116
2021-01-14 05:00:00,Religious Event,0.9854580707707222
2021-01-14 05:00:00,Religious Event,1.8791946308724832
2021-01-14 16:00:00,Religious Event,39.473355926041926
2021-01-14 03:00:00,Other,0.9875886524822696
2021-01-14 05:00:00,Other,2.0225988700564974
2021-01-14 19:00:00,Other,9.057017543859654
2021-01-14 19:00:00,Sports & Competition,9.057017543859654
2021-01-14 04:00:00,Other,2.0384615384615388
2021-01-14 19:00:00,Other,10.128205128205128
2021-01-14 14:00:00,Religious Event,5.73103448275862
2021-01-14 13:00:00,Religious Event,1.9103448275862067
2021-01-14 05:00:00,Religious Event,1.9709161415414445
2021-01-14 07:00:00,Other,18.8642413487134
2021-01-14 02:00:00,Other,9.81126511353583
2021-01-14 02:00:00,Religious Event,9.81126511353583
,Other,5.014577259475219
2021-01-14 01:00:00,Religious Event,1.0041322314049586
2021-01-14 10:00:00,Religious Event,8.033057851239668
2021-01-14 08:00:00,Cultural & Tourism Event,2.0689655172413794
2021-01-14 16:00:00,Other,3.966804979253112
2021-01-14 14:00:00,Religious Event,4.088731144631766
2021-01-14 03:00:00,Religious Event,0.9825503355704698
2021-01-14 03:00:00,Religious Event,1.96510067114094
2021-01-14 05:00:00,Other,3.0376175548589344
2021-01-14 07:00:00,Cultural & Tourism Event,2.0032362459546924
2021-01-14 15:00:00,Cultural & Tourism Event,10.37735849056604
2021-01-14 03:00:00,Other,9.81126511353583
2021-01-14 13:00:00,Other,3.021311863604073
2021-01-14 14:00:00,Other,2.014207909069382
2021-01-14 13:00:00,Other,4.940574029586547
2021-01-14 02:00:00,Other,5.911764705882352
2021-01-14 16:00:00,Religious Event,5.072115384615385
2021-01-14 04:00:00,Religious Event,6.024793388429751
2021-01-14 13:00:00,Other,2.009950248756219
2021-01-14 03:00:00,Cultural & Tourism Event,2.077324973876698
2021-01-14 03:00:00,Cultural & Tourism Event,3.115987460815047
2021-01-14 06:00:00,Cultural & Tourism Event,2.077324973876698
2021-01-14 06:00:00,Cultural & Tourism Event,3.115987460815047
2021-01-14 02:00:00,Cultural & Tourism Event,0.9852941176470588
2021-01-14 12:00:00,Religious Event,9.75177304964539
2021-01-14 04:00:00,Religious Event,1.0174418604651163
2021-01-14 08:00:00,Religious Event,4.134146341463415
2021-01-14 13:00:00,Other,8.039800995024876
2021-01-14 14:00:00,Other,1.843864864060477
2021-01-14 03:00:00,Cultural & Tourism Event,1.038662486938349
2021-01-14 03:00:00,Cultural & Tourism Event,4.154649947753396
2021-01-14 21:00:00,Other,5.383561643835612
2021-01-14 21:00:00,Other,0.897260273972602
2021-01-14 14:00:00,Other,11.083513147517078
2021-01-14 07:00:00,Other,7.625730994152047
2021-01-14 06:00:00,Other,7.625730994152047
2021-01-14 07:00:00,Other,1.906432748538012
2021-01-14 07:00:00,Other,3.787971457696228
2021-01-14 06:00:00,Other,4.76608187134503
2021-01-14 07:00:00,Sports & Competition,7.177777777777776
2021-01-14 15:00:00,Other,1.872340425531916
2021-01-14 15:00:00,Religious Event,4.680851063829789
2021-01-14 08:00:00,Other,9.81126511353583
2021-01-14 13:00:00,Other,1.872340425531916
2021-01-14 15:00:00,Religious Event,0.9361702127659578
2021-01-14 11:00:00,Other,3.015789473684211
2021-01-14 14:00:00,Other,2.0105263157894737
2021-01-14 19:00:00,Religious Event,18.89006332862545
2021-01-14 14:00:00,Religious Event,6.319526627218935
2021-01-14 00:00:00,Other,4.771689497716895
2021-01-14 13:00:00,Other,4.771689497716895
2021-01-14 20:00:00,Cultural & Tourism Event,5.0432900432900425
2021-01-14 06:00:00,Other,1.0086580086580086
2021-01-14 20:00:00,Other,2.017316017316017
2021-01-14 06:00:00,Other,2.075268817204301
2021-01-14 12:00:00,Other,2.925531914893617
2021-01-14 18:00:00,Other,0.9696048632218844
2021-01-14 00:00:00,Other,1.9709161415414445
2021-01-14 00:00:00,Other,9.105691056910567
2021-01-14 16:00:00,Religious Event,2.947651006711409
2021-01-14 19:00:00,Other,11.33403799717527
2021-01-14 22:00:00,Cultural & Tourism Event,4.107438016528926
2021-01-14 07:00:00,Other,9.81126511353583
2021-01-14 14:00:00,Other,9.568627450980392
2021-01-14 04:00:00,Other,2.0182232346241458
2021-01-14 19:00:00,Cultural & Tourism Event,10.029411764705882
2021-01-14 19:00:00,Other,8.023529411764706
2021-01-14 12:00:00,Other,2.0182232346241458
,Other,4.804241435562807
2021-01-14 16:00:00,Sports & Competition,7.894671185208385
2021-01-14 04:00:00,Sports & Competition,0.884086444007859
2021-01-14 04:00:00,Other,3.536345776031436
2021-01-14 04:00:00,Other,1.768172888015718
2021-01-14 06:00:00,Other,2.077798861480076
2021-01-14 03:00:00,Religious Event,5.919161676646706
2021-01-14 16:00:00,Religious Event,1.9730538922155687
2021-01-14 06:00:00,Other,3.869436201780416
,Sports & Competition,9.22279792746114
2021-01-14 04:00:00,Other,0.9875886524822696
2021-01-14 06:00:00,Religious Event,2.045801526717557
2021-01-14 09:00:00,Sports & Competition,1.8831064851881512
2021-01-14 06:00:00,Sports & Competition,1.8831064851881512
2021-01-14 04:00:00,Sports & Competition,3.536345776031436
2021-01-14 06:00:00,Other,4.01498127340824
2021-01-14 06:00:00,Religious Event,1.934718100890208
2021-01-14 06:00:00,Other,1.934718100890208
2021-01-14 01:00:00,Other,9.514563106796116
2021-01-14 13:00:00,Other,9.514563106796116
2021-01-14 09:00:00,Other,10.093283582089551
2021-01-14 21:00:00,Other,4.9862021386685065
2021-01-14 00:00:00,Other,5.0
2021-01-14 03:00:00,Other,9.623567921440262
2021-01-14 15:00:00,Other,10.106382978723405
2021-01-14 21:00:00,Other,9.695121951219512
2021-01-14 16:00:00,Other,0.9841772151898734
2021-01-14 16:00:00,Other,1.9683544303797469
2021-01-14 07:00:00,Religious Event,6.160068846815834
2021-01-14 13:00:00,Religious Event,5.256064690026953
2021-01-14 12:00:00,Religious Event,3.959765297569153
2021-01-14 18:00:00,Religious Event,0.9899413243922884
2021-01-14 14:00:00,Cultural & Tourism Event,2.014207909069382
2021-01-14 16:00:00,Cultural & Tourism Event,3.910994764397906
2021-01-14 08:00:00,Cultural & Tourism Event,9.538461538461538
2021-01-14 13:00:00,Cultural & Tourism Event,9.881148059173094
2021-01-14 12:00:00,Cultural & Tourism Event,10.005659309564232
2021-01-14 08:00:00,Other,9.538461538461538
2021-01-14 16:00:00,Other,5.724056603773585
2021-01-14 22:00:00,Other,4.811827956989248
2021-01-14 06:00:00,Other,6.225806451612903
2021-01-14 18:00:00,Other,8.011379800853486
2021-01-14 06:00:00,Other,4.091603053435114
2021-01-14 18:00:00,Other,6.137404580152671
2021-01-14 09:00:00,Sports & Competition,5.683333333333334
2021-01-14 16:00:00,Other,5.837837837837839
2021-01-14 00:00:00,Other,9.514563106796116
2021-01-14 15:00:00,Other,8.948051948051948
2021-01-14 15:00:00,Religious Event,11.0
2021-01-14 13:00:00,Other,9.72222222222222
2021-01-14 06:00:00,Cultural & Tourism Event,2.017316017316017
2021-01-14 06:00:00,Cultural & Tourism Event,1.0086580086580086
2021-01-14 06:00:00,Cultural & Tourism Event,7.0606060606060606
2021-01-14 18:00:00,Religious Event,6.137404580152671
2021-01-14 03:00:00,Other,9.847715736040607
2021-01-14 15:00:00,Other,6.149688149688149
2021-01-14 13:00:00,Other,39.52459223669238
2021-01-14 18:00:00,Other,5.912938331318017
2021-01-14 04:00:00,Other,9.978213507625274
2021-01-14 15:00:00,Other,0.9650986342943854
2021-01-14 00:00:00,Sports & Competition,4.771689497716895
2021-01-14 22:00:00,Other,8.222222222222223
2021-01-14 04:00:00,Other,3.866323907455013
2021-01-14 13:00:00,Religious Event,5.852216748768473
2021-01-14 12:00:00,Religious Event,3.9014778325123154
2021-01-14 18:00:00,Other,9.753694581280788
2021-01-14 12:00:00,Religious Event,4.452054794520545
2021-01-14 14:00:00,Other,0.934959349593496
2021-01-14 07:00:00,Other,1.869918699186992
2021-01-14 07:00:00,Religious Event,2.053356282271945
2021-01-14 14:00:00,Religious Event,1.9247135842880525
2021-01-14 03:00:00,Other,1.9247135842880525
2021-01-14 18:00:00,Other,2.002844950213372
2021-01-14 14:00:00,Religious Event,14.96846654956172
2021-01-14 07:00:00,Other,7.479674796747967
2021-01-14 09:00:00,Other,10.484988452655893
2021-01-14 09:00:00,Cultural & Tourism Event,10.484988452655893
2021-01-14 23:00:00,Other,12.129032258064516
2021-01-14 13:00:00,Religious Event,3.021311863604073
2021-01-14 14:00:00,Religious Event,2.014207909069382
,Cultural & Tourism Event,10.0
,Religious Event,5.076452599388379
2021-01-14 13:00:00,Religious Event,8.215246636771301
2021-01-14 18:00:00,Cultural & Tourism Event,9.953515398024404
2021-01-14 13:00:00,Other,7.550200803212851
2021-01-14 15:00:00,Religious Event,1.9103448275862067
2021-01-14 15:00:00,Other,1.9103448275862067
2021-01-14 13:00:00,Other,5.946332737030411
2021-01-14 03:00:00,Other,1.9867695700110253
2021-01-14 03:00:00,Other,17.88092613009923
2021-01-14 04:00:00,Other,2.9913544668587897
2021-01-14 09:00:00,Other,9.950445986124876
2021-01-14 19:00:00,Other,3.77801266572509
2021-01-14 04:00:00,Cultural & Tourism Event,1.9942363112391928
2021-01-14 04:00:00,Other,1.9942363112391928
2021-01-14 10:00:00,Other,0.9950445986124876
2021-01-14 09:00:00,Other,0.9950445986124876
2021-01-14 20:00:00,Other,10.0
2021-01-14 14:00:00,Religious Event,9.551724137931034
2021-01-14 11:00:00,Cultural & Tourism Event,5.9869281045751634
2021-01-14 14:00:00,Other,1.057788944723618
2021-01-14 14:00:00,Religious Event,1.940959409594096
2021-01-14 14:00:00,Other,2.115577889447236
2021-01-14 15:00:00,Religious Event,5.739130434782609
2021-01-14 15:00:00,Cultural & Tourism Event,5.739130434782609
2021-01-14 15:00:00,Religious Event,3.8260869565217392
2021-01-14 15:00:00,Cultural & Tourism Event,3.8260869565217392
2021-01-14 15:00:00,Other,9.565217391304348
2021-01-14 13:00:00,Other,7.489361702127662
2021-01-14 15:00:00,Religious Event,1.9130434782608696
2021-01-14 04:00:00,Other,9.829351535836178
,Other,8.85714285714285
,Sports & Competition,17.7142857142857
2021-01-14 22:00:00,Cultural & Tourism Event,1.9641943734015344
2021-01-14 22:00:00,Cultural & Tourism Event,2.9462915601023014
2021-01-14 15:00:00,Other,10.016181229773462
2021-01-14 20:00:00,Sports & Competition,3.714285714285714
2021-01-14 20:00:00,Sports & Competition,14.857142857142856
2021-01-14 15:00:00,Cultural & Tourism Event,1.9155963302752292
2021-01-14 10:00:00,Religious Event,5.798076923076923
2021-01-14 10:00:00,Religious Event,1.932692307692308
2021-01-14 07:00:00,Other,5.306451612903226
2021-01-14 11:00:00,Other,2.9146757679180886
2021-01-14 11:00:00,Other,6.800910125142207
2021-01-14 11:00:00,Other,4.857792946530148
2021-01-14 11:00:00,Other,9.715585893060297
,Religious Event,10.149253731343284
2021-01-14 22:00:00,Other,2.00767754318618
2021-01-14 23:00:00,Other,1.93980198019802
2021-01-14 00:00:00,Other,9.62167689161554
2021-01-14 23:00:00,Other,2.9097029702970296
2021-01-14 22:00:00,Other,19.3401695688371
2021-01-14 20:00:00,Other,9.350982066609737
2021-01-14 14:00:00,Religious Event,16.775462947472672
2021-01-14 16:00:00,Religious Event,16.13178476092352
2021-01-14 06:00:00,Religious Event,7.738872403560831
2021-01-14 11:00:00,Cultural & Tourism Event,9.518652226233453
2021-01-14 23:00:00,Cultural & Tourism Event,9.39746835443038
2021-01-14 23:00:00,Other,19.02709798406001
2021-01-14 23:00:00,Other,9.378036929057338
2021-01-14 20:00:00,Other,19.40060756697045
2021-01-14 22:00:00,Other,7.784994400895857
2021-01-14 09:00:00,Other,1.9462486002239645
2021-01-14 20:00:00,Other,9.643312101910828
2021-01-14 22:00:00,Other,19.16511025206677
2021-01-14 22:00:00,Other,9.666295884315906
2021-01-14 00:00:00,Other,4.849504950495049
2021-01-14 20:00:00,Other,9.741784037558686
2021-01-14 14:00:00,Other,7.375459456241908
2021-01-14 16:00:00,Other,16.13178476092352
2021-01-14 23:00:00,Other,3.87960396039604
2021-01-14 00:00:00,Other,5.819405940594059
2021-01-14 14:00:00,Other,5.5260663507109005
2021-01-14 09:00:00,Other,4.736111111111111
2021-01-14 06:00:00,Other,7.738872403560831
2021-01-14 21:00:00,Other,14.542682926829269
2021-01-14 22:00:00,Other,9.731243001119822
2021-01-14 13:00:00,Sports & Competition,1.78998778998779
2021-01-14 13:00:00,Other,1.78998778998779
2021-01-14 10:00:00,Other,4.849504950495049
2021-01-14 22:00:00,Other,9.661572052401748
2021-01-14 20:00:00,Other,2.8052946199829205
2021-01-14 14:00:00,Sports & Competition,1.843864864060477
2021-01-14 14:00:00,Sports & Competition,4.6249051325168535
2021-01-14 14:00:00,Sports & Competition,1.854026845637584
2021-01-14 20:00:00,Other,10.157194679564691
2021-01-14 16:00:00,Sports & Competition,9.285714285714286
2021-01-14 04:00:00,Other,2.948473282442748
2021-01-14 14:00:00,Other,3.865300146412884
2021-01-14 14:00:00,Other,5.7979502196193256
2021-01-14 08:00:00,Religious Event,10.754523173949012
2021-01-14 09:00:00,Cultural & Tourism Event,2.0186567164179103
2021-01-14 15:00:00,Other,3.684044233807267
2021-01-14 16:00:00,Other,1.90228013029316
2021-01-14 05:00:00,Sports & Competition,1.766816143497758
2021-01-14 08:00:00,Sports & Competition,10.754523173949012
2021-01-14 14:00:00,Sports & Competition,13.854391434396346
2021-01-14 14:00:00,Sports & Competition,9.285714285714286
2021-01-14 07:00:00,Other,3.588888888888888
2021-01-14 07:00:00,Religious Event,5.383333333333332
2021-01-14 07:00:00,Other,5.383333333333332
2021-01-14 01:00:00,Other,6.023032629558541
2021-01-14 22:00:00,Other,6.023032629558541
2021-01-14 07:00:00,Religious Event,8.97222222222222
2021-01-14 02:00:00,Other,10.034403669724773
2021-01-14 02:00:00,Other,9.852941176470589
2021-01-14 12:00:00,Other,5.0
2021-01-14 06:00:00,Cultural & Tourism Event,0.9514563106796116
2021-01-14 06:00:00,Cultural & Tourism Event,6.660194174757281
2021-01-14 12:00:00,Other,10.2088772845953
2021-01-14 06:00:00,Other,9.745222929936304
2021-01-14 09:00:00,Other,2.0
2021-01-14 16:00:00,Religious Event,6.149532710280374
2021-01-14 14:00:00,Religious Event,5.922525107604017
2021-01-14 15:00:00,Religious Event,3.9483500717360114
2021-01-14 09:00:00,Other,9.609810479375696
2021-01-14 18:00:00,Other,1.970979443772672
2021-01-14 15:00:00,Cultural & Tourism Event,9.950413223140496
2021-01-14 15:00:00,Other,9.950413223140496
2021-01-14 21:00:00,Protest & Demonstration,12.323159784560143
2021-01-14 14:00:00,Other,0.9719730941704036
2021-01-14 03:00:00,Religious Event,2.0348837209302326
2021-01-14 09:00:00,Sports & Competition,9.415532425940755
2021-01-14 10:00:00,Other,4.763104838709678
2021-01-14 12:00:00,Other,0.9526209677419356
2021-01-14 04:00:00,Sports & Competition,1.768172888015718
2021-01-14 07:00:00,Other,2.804878048780488
2021-01-14 09:00:00,Other,0.9472222222222222
2021-01-14 14:00:00,Other,4.859865470852018
2021-01-14 07:00:00,Other,0.934959349593496
2021-01-14 10:00:00,Other,2.043046357615894
2021-01-14 12:00:00,Other,2.043918918918919
2021-01-14 06:00:00,Religious Event,6.319526627218935
2021-01-14 06:00:00,Religious Event,4.21301775147929
2021-01-14 16:00:00,Religious Event,3.768826619964974
2021-01-14 04:00:00,Religious Event,4.069767441860465
2021-01-14 12:00:00,Religious Event,1.94
2021-01-14 21:00:00,Other,1.794520547945204
2021-01-14 04:00:00,Other,1.969230769230769
2021-01-14 04:00:00,Sports & Competition,1.969230769230769
2021-01-14 02:00:00,Religious Event,8.0
2021-01-14 14:00:00,Religious Event,8.0
2021-01-14 07:00:00,Religious Event,0.9611807521229276
2021-01-14 04:00:00,Other,5.907692307692307
2021-01-14 04:00:00,Sports & Competition,5.907692307692307
2021-01-14 22:00:00,Other,4.860557768924303
2021-01-14 17:00:00,Other,9.902912621359224
2021-01-14 20:00:00,Other,4.986559139784946
2021-01-14 13:00:00,Other,5.571428571428571
2021-01-14 08:00:00,Religious Event,6.264437689969606
2021-01-14 08:00:00,Religious Event,2.088145896656535
,Other,9.80309423347398
2021-01-14 14:00:00,Cultural & Tourism Event,20.41734104046243
2021-01-14 14:00:00,Other,9.719730941704036
2021-01-14 13:00:00,Sports & Competition,3.7142857142857135
2021-01-14 13:00:00,Other,3.7142857142857135
2021-01-14 14:00:00,Other,3.708053691275168
,Other,10.051020408163264
2021-01-14 17:00:00,Other,4.92942453854506
2021-01-14 04:00:00,Other,6.054669703872437
2021-01-14 03:00:00,Other,5.6207455429497575
2021-01-14 03:00:00,Other,9.367909238249595
2021-01-14 03:00:00,Other,3.747163695299838
2021-01-14 08:00:00,Other,1.0052687038988408
2021-01-14 06:00:00,Other,1.0052687038988408
2021-01-14 19:00:00,Other,3.962264150943396
2021-01-14 04:00:00,Other,5.943396226415094
2021-01-14 19:00:00,Other,1.0
2021-01-14 18:00:00,Other,1.0
2021-01-14 04:00:00,Other,1.0
2021-01-14 19:00:00,Other,3.0
2021-01-14 18:00:00,Other,4.0
2021-01-14 04:00:00,Other,0.9665809768637532
2021-01-14 15:00:00,Cultural & Tourism Event,1.0061349693251531
2021-01-14 14:00:00,Other,1.0052631578947369
2021-01-14 14:00:00,Other,3.015789473684211
2021-01-14 11:00:00,Religious Event,1.0052631578947369
2021-01-14 17:00:00,Religious Event,9.902912621359224
2021-01-14 16:00:00,Sports & Competition,9.422066549912437
2021-01-14 12:00:00,Other,4.917993246502653
2021-01-14 18:00:00,Religious Event,9.753694581280788
2021-01-14 14:00:00,Cultural & Tourism Event,7.620967741935484
2021-01-14 14:00:00,Cultural & Tourism Event,0.9526209677419356
2021-01-14 14:00:00,Other,9.090909090909092
2021-01-14 04:00:00,Other,9.789473684210527
2021-01-14 04:00:00,Other,6.892307692307692
2021-01-14 04:00:00,Other,2.9538461538461536
2021-01-14 15:00:00,Public Gathering,0.9395973154362416
2021-01-14 07:00:00,Other,4.082051282051282
2021-01-14 12:00:00,Religious Event,3.9343945972021226
2021-01-14 07:00:00,Other,6.123076923076923
2021-01-14 00:00:00,Religious Event,9.81126511353583
2021-01-14 00:00:00,Other,0.9288256227758008
2021-01-14 15:00:00,Other,3.0319148936170217
2021-01-14 18:00:00,Other,8.94993894993895
2021-01-14 13:00:00,Other,0.894993894993895
2021-01-14 18:00:00,Other,0.894993894993895
2021-01-14 18:00:00,Other,5.36996336996337
2021-01-14 14:00:00,Religious Event,1.9223615042458555
2021-01-14 15:00:00,Religious Event,1.9223615042458555
2021-01-14 01:00:00,Other,1.932650073206442
2021-01-14 01:00:00,Other,5.7979502196193256
2021-01-14 15:00:00,Other,1.9130434782608696
2021-01-14 16:00:00,Other,6.811053984575835
2021-01-14 16:00:00,Other,2.029255319148936
2021-01-14 02:00:00,Other,16.0
2021-01-14 12:00:00,Other,2.029255319148936
2021-01-14 10:00:00,Other,3.900709219858156
2021-01-14 14:00:00,Other,1.828828828828828
2021-01-14 02:00:00,Other,9.933847850055129
2021-01-14 19:00:00,Other,3.7694235588972433
2021-01-14 18:00:00,Other,0.9526209677419356
2021-01-14 13:00:00,Other,8.215246636771301
2021-01-14 14:00:00,Other,2.014897579143389
2021-01-14 15:00:00,Other,2.014897579143389
2021-01-14 11:00:00,Other,0.883408071748879
2021-01-14 16:00:00,Other,2.9525316455696204
2021-01-14 08:00:00,Other,1.0042075736325389
2021-01-14 15:00:00,Other,2.044365572315883
2021-01-14 19:00:00,Other,2.8052946199829205
2021-01-14 20:00:00,Other,0.9350982066609737
2021-01-14 20:00:00,Other,2.0
2021-01-14 07:00:00,Religious Event,4.08029197080292
2021-01-14 14:00:00,Religious Event,3.9483500717360114
2021-01-14 13:00:00,Religious Event,3.7751004016064256
2021-01-14 16:00:00,Religious Event,4.058510638297872
2021-01-14 16:00:00,Religious Event,8.117021276595745
2021-01-14 03:00:00,Religious Event,2.0439024390243903
2021-01-14 10:00:00,Religious Event,1.905241935483871
2021-01-14 09:00:00,Cultural & Tourism Event,2.0236686390532546
2021-01-14 14:00:00,Cultural & Tourism Event,6.114782608695652
2021-01-14 14:00:00,Cultural & Tourism Event,1.0512129380053907
2021-01-14 02:00:00,Other,3.9894736842105263
2021-01-14 14:00:00,Other,8.059590316573557
2021-01-14 18:00:00,Other,4.899732620320856
2021-01-14 19:00:00,Other,2.011173184357542
2021-01-14 02:00:00,Other,2.955882352941176
2021-01-14 09:00:00,Protest & Demonstration,6.373337611293815
2021-01-14 08:00:00,Public Gathering,1.869918699186992
2021-01-14 02:00:00,Sports & Competition,1.908641975308642
2021-01-14 13:00:00,Sports & Competition,4.645110410094637
2021-01-14 23:00:00,Sports & Competition,0.9290220820189274
2021-01-14 16:00:00,Other,1.8942307692307687
2021-01-14 21:00:00,Other,7.178082191780816
2021-01-14 21:00:00,Other,3.589041095890408
2021-01-14 09:00:00,Other,3.843924191750279
2021-01-14 18:00:00,Other,1.78998778998779
2021-01-14 16:00:00,Other,1.9085714285714288
2021-01-14 12:00:00,Other,10.005659309564232
2021-01-14 14:00:00,Other,6.00339558573854
2021-01-14 12:00:00,Other,6.00339558573854
2021-01-14 18:00:00,Other,5.648351648351648
2021-01-14 08:00:00,Religious Event,2.0236686390532546
2021-01-14 16:00:00,Other,1.9504761904761907
2021-01-14 16:00:00,Other,2.925714285714286
2021-01-14 16:00:00,Other,1.884413309982487
2021-01-14 12:00:00,Other,3.889160554197229
,Other,8.22916666666667
2021-01-14 19:00:00,Sports & Competition,1.827298050139276
2021-01-14 16:00:00,Other,3.892030848329049
2021-01-14 19:00:00,Other,0.9535962877030162
2021-01-14 16:00:00,Other,4.099688473520249
2021-01-14 15:00:00,Other,4.099688473520249
2021-01-14 19:00:00,Other,4.051282051282051
2021-01-14 13:00:00,Other,7.904918447338475
2021-01-14 10:00:00,Other,1.950354609929078
2021-01-14 09:00:00,Cultural & Tourism Event,2.096997690531178
2021-01-14 15:00:00,Other,6.076433121019108
2021-01-14 14:00:00,Sports & Competition,9.2
2021-01-14 07:00:00,Sports & Competition,1.794444444444444
2021-01-14 03:00:00,Religious Event,4.851742031134173
2021-01-14 23:00:00,Religious Event,1.9406968124536692
2021-01-14 10:00:00,Cultural & Tourism Event,4.107438016528926
2021-01-14 06:00:00,Other,1.026190476190476
2021-01-14 15:00:00,Other,1.026190476190476
2021-01-14 03:00:00,Cultural & Tourism Event,4.087804878048781
2021-01-14 16:00:00,Sports & Competition,37.49784641748025
2021-01-14 03:00:00,Sports & Competition,2.956374212312167
2021-01-14 14:00:00,Sports & Competition,0.9395973154362416
2021-01-14 15:00:00,Other,7.174033149171271
2021-01-14 16:00:00,Religious Event,9.91701244813278
2021-01-14 04:00:00,Cultural & Tourism Event,6.115384615384617
2021-01-14 17:00:00,Other,7.0875
2021-01-14 18:00:00,Other,9.85489721886336
2021-01-14 18:00:00,Other,7.883917775090689
2021-01-14 15:00:00,Other,5.503448275862069
2021-01-14 22:00:00,Other,3.668965517241379
