GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Name,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,DATEADDED,SOURCEURL
4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20250307093000,https://www.ndtv.com/india-news/ifs-officer-dies-by-suicide-in-delhis-chanakyapuri-suffered-from-depression-police-7868264
0,,,,,,,,0,,,,,,,,20250307093000,https://www.indiancooperative.com/featured/iyc-2025-maharashtra-forms-high-level-panel-cm-to-lead/
4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941,26.85,80.9167,-2102835,4,"Lucknow, Uttar Pradesh, India",IN,IN36,17941,26.85,80.9167,-2102835,20250307093000,https://www.siasat.com/mayawati-slams-uttarakhand-government-for-sealing-madrasas-in-dehradun-3190943/
4,"Tokyo, Tokyo, Japan",JA,JA40,36340,35.685,139.751,-246227,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20250307093000,https://www.yahoo.com/news/japan-says-trade-minister-visit-084257721.html
3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20250307093000,https://www.moneycontrol.com/world/japan-says-trade-minister-will-visit-washington-for-march-9-11-to-meet-us-officials-article-12959000.html
1,Japan,JA,JA,,36.0,138.0,JA,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20250307093000,https://www.moneycontrol.com/world/japan-says-trade-minister-will-visit-washington-for-march-9-11-to-meet-us-officials-article-12959000.html
1,Kyrgyzstan,KG,KG,,41.0,75.0,KG,1,Kyrgyzstan,KG,KG,,41.0,75.0,KG,20250307093000,https://vietnamnews.vn/politics-laws/1693455/joint-statement-on-results-of-kyrgyz-pm-s-official-visit-to-viet-nam.html
4,"Monrovia, Montserrado, Liberia",LI,LI14,147290,6.31056,-10.8047,-2134012,4,"Monrovia, Montserrado, Liberia",LI,LI14,147290,6.31056,-10.8047,-2134012,20250307093000,https://www.emansion.gov.lr/index.php/media/press-release/president-boakai-orders-full-investigation-mysterious-deaths-sets-clear-agenda
0,,,,,,,,0,,,,,,,,20250307093000,https://www.indiancooperative.com/featured/iyc-2025-maharashtra-forms-high-level-panel-cm-to-lead/
4,"Johannesburg, Gauteng, South Africa",SF,SF06,77364,-26.2,28.0833,-1240261,1,Ukraine,UP,UP,,49.0,32.0,UP,20250307093000,https://www.yahoo.com/news/ukraine-president-hold-talks-south-075749967.html
1,Canada,CA,CA,,60.0,-96.0,CA,1,Canada,CA,CA,,60.0,-96.0,CA,20250307093000,https://www.ndtv.com/opinion/xi-is-more-than-ready-against-trump-this-time-7868766
1,Mexico,MX,MX,,23.0,-102.0,MX,1,Canada,CA,CA,,60.0,-96.0,CA,20250307093000,https://www.ndtv.com/opinion/xi-is-more-than-ready-against-trump-this-time-7868766
1,Mexico,MX,MX,,23.0,-102.0,MX,1,Mexico,MX,MX,,23.0,-102.0,MX,20250307093000,https://www.nwaonline.com/news/2025/mar/07/walmart-seeks-price-cuts-in-china/
3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20250307093000,https://www.thisdaylive.com/index.php/2025/03/07/trump-politics-tariffs-and-trade-wars/
1,Mozambique,MZ,MZ,,-18.25,35.0,MZ,1,Mozambique,MZ,MZ,,-18.25,35.0,MZ,20250307093000,https://www.thisdaylive.com/index.php/2025/03/07/trump-politics-tariffs-and-trade-wars/
4,"Petaling, Malaysia (general), Malaysia",MY,MY00,18585,3.08333,101.667,-2403014,4,"Petaling, Malaysia (general), Malaysia",MY,MY00,18585,3.08333,101.667,-2403014,20250307093000,https://www.thestar.com.my/news/nation/2025/03/07/journalist-denies-asking-for-bribe-says-he-was-arrested-while-probing-syndicate
4,"Bihar, Bihar, India",IN,IN34,17615,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,17615,25.1833,85.5167,-2091797,20250307093000,https://www.hindustantimes.com/india-news/your-party-did-nothing-nitish-kumars-angry-retort-to-rjd-mlc-over-girl-education-in-bihar-101741337963873.html
4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20250307093000,https://www.dailymail.co.uk/news/article-14472255/Hamas-hostages-threat-Donald-Trump-warned-dead.html
4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20250307093000,https://www.dailymail.co.uk/news/article-14472255/Hamas-hostages-threat-Donald-Trump-warned-dead.html
4,"Bangi, Selangor, Malaysia",MY,MY12,18585,2.9,101.783,-2403374,4,"Bangi, Selangor, Malaysia",MY,MY12,18585,2.9,101.783,-2403374,20250307093000,https://www.thestar.com.my/news/nation/2025/03/07/pm-anwar-warns-politicians-against-exploiting-religion
4,"Agavedzi, Volta, Ghana",GH,GH08,190563,6.01096,1.05152,-2068416,4,"Agavedzi, Volta, Ghana",GH,GH08,190563,6.01096,1.05152,-2068416,20250307093000,https://newsghana.com.gh/mahama-pledges-sea-defence-funding-in-2025-budget-for-agavedzi-and-surrounding-communities/
4,"Salakope, Volta, Ghana",GH,GH08,190563,6.01167,1.05222,349622,4,"Salakope, Volta, Ghana",GH,GH08,190563,6.01167,1.05222,349622,20250307093000,https://newsghana.com.gh/mahama-pledges-sea-defence-funding-in-2025-budget-for-agavedzi-and-surrounding-communities/
0,,,,,,,,0,,,,,,,,20250307093000,https://www.thestar.com.my/news/nation/2025/03/07/two-teenagers-killed-one-in-icu-after-driver-allegedly-runs-red-light
4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,20250307093000,https://en.trend.az/casia/4014781.html
4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20250307093000,https://en.trend.az/casia/4014781.html
2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20250307093000,https://en.trend.az/casia/4014781.html
4,"Ashgabat, Ahal, Turkmenistan",TX,TX01,147325,37.95,58.3833,-2557812,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20250307093000,https://en.trend.az/casia/4014781.html
2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20250307093000,https://en.trend.az/casia/4014781.html
1,Ukraine,UP,UP,,49.0,32.0,UP,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,20250307093000,https://en.interfax.com.ua/news/general/1053791.html
4,"Kramatorsk, Donets'ka Oblast', Ukraine",UP,UP05,28549,48.723,37.5563,-1043300,4,"Kramatorsk, Donets'ka Oblast', Ukraine",UP,UP05,28549,48.723,37.5563,-1043300,20250307093000,https://www.bbc.co.uk/news/live/cg70jylp32gt
1,Ukraine,UP,UP,,49.0,32.0,UP,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,20250307093000,https://en.interfax.com.ua/news/general/1053791.html
4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20250307093000,https://www.dailymail.co.uk/news/article-14472255/Hamas-hostages-threat-Donald-Trump-warned-dead.html
2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20250307093000,https://en.trend.az/casia/4014781.html
2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20250307093000,https://en.trend.az/casia/4014781.html
2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20250307093000,https://vietnamnews.vn/politics-laws/1693452/viet-nam-committed-to-supporting-nuclear-weapon-free-world-ambassador.html
1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20250307093000,https://www.bloomberg.com/news/articles/2025-03-05/usaid-why-is-trump-attacking-it-what-are-the-effects
3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20250307093000,https://www.ncronline.org/opinion/ncr-voices/supreme-court-claps-back
1,United States,US,US,,39.828175,-98.5795,US,1,United States,US,US,,39.828175,-98.5795,US,20250307093000,https://www.bloomberg.com/news/articles/2025-03-05/usaid-why-is-trump-attacking-it-what-are-the-effects
2,"New Mexico, United States",US,USNM,,34.8375,-106.237,NM,2,"New Mexico, United States",US,USNM,,34.8375,-106.237,NM,20250307093000,https://www.hometownstations.com/news/national/investigation-advances-into-gene-hackmans-mysterious-death-with-update-by-new-mexico-authorities/article_b6731da0-a708-5ef3-844e-89d6959bf6e8.html
4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20250307093000,https://www.dailymail.co.uk/news/article-14472255/Hamas-hostages-threat-Donald-Trump-warned-dead.html
4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,20250307093000,https://www.marketscreener.com/quote/stock/NVIDIA-CORPORATION-57355629/news/Taiwan-Feb-exports-beat-forecasts-as-chip-demand-jumps-before-feared-Trump-tariffs-49268884/
4,"Taipei, T'ai-pei, Taiwan",TW,TW03,13277,25.0478,121.532,-2637882,1,United States,US,US,,39.828175,-98.5795,US,20250307093000,https://www.marketscreener.com/quote/stock/NVIDIA-CORPORATION-57355629/news/Taiwan-Feb-exports-beat-forecasts-as-chip-demand-jumps-before-feared-Trump-tariffs-49268884/
0,,,,,,,,0,,,,,,,,20250307093000,https://www.cambridge-news.co.uk/news/royals/kate-middleton-hires-consultants-over-31147983
0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,20250307093000,https://economictimes.indiatimes.com/news/economy/finance/india-set-to-overcome-worst-cash-crunch-in-years-on-rbi-steps/articleshow/118782088.cms
1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20250307093000,https://www.indiancooperative.com/banks/historic-mscb-gets-rbi-nod-to-issue-rs-500cr-bonds-for-the-first-time/
1,Virgin Islands,VQ,VQ,,18.3333,-64.8333,VQ,1,Virgin Islands,VQ,VQ,,18.3333,-64.8333,VQ,20250307093000,https://www.virginislandsdailynews.com/news/local-federal-officials-pledge-to-continue-rooting-out-corruption-in-wake-of-ex-vihfa-official/article_4f626dae-fadc-11ef-9e38-3f4fced0e061.html
1,Mexico,MX,MX,,23.0,-102.0,MX,1,Mexico,MX,MX,,23.0,-102.0,MX,20250307093000,https://www.ncronline.org/opinion/ncr-voices/measles-vaccine-provides-chance-my-sister-didnt-have-1963
2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,2,"Texas, United States",US,USTX,,31.106,-97.6475,TX,20250307093000,https://www.ncronline.org/opinion/ncr-voices/measles-vaccine-provides-chance-my-sister-didnt-have-1963
0,,,,,,,,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20250307093000,https://www.thisdaylive.com/index.php/2025/03/07/uzoka-anite-national-electronic-assets-register-will-boost-nigerias-rating-with-creditors-unlock-investments-others/
4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20250307093000,https://www.thisdaylive.com/index.php/2025/03/07/uzoka-anite-national-electronic-assets-register-will-boost-nigerias-rating-with-creditors-unlock-investments-others/
0,,,,,,,,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,5778,23.7231,90.4086,-2737683,20250307093000,https://bdnews24.com/bangladesh/511e688e77b2
0,,,,,,,,4,"Sydney, New South Wales, Australia",AS,AS02,154637,-33.8833,151.217,-1603135,20250307093000,https://www.dailymail.co.uk/tvshowbiz/article-14472111/Sunrise-Edwina-Bartholomew-cancer-update.html
1,Spain,SP,SP,,40.0,-4.0,SP,1,Spain,SP,SP,,40.0,-4.0,SP,20250307093000,https://www.yahoo.com/news/pope-thanks-faithful-prayers-vatican-074825312.html
1,Vatican City,VT,VT,,41.9,12.45,VT,1,Vatican City,VT,VT,,41.9,12.45,VT,20250307093000,https://www.yahoo.com/news/pope-thanks-faithful-prayers-vatican-074825312.html
4,"Alicante, Valenciana, Spain",SP,SP60,25811,38.3462,-0.487722,-370210,4,"Alicante, Valenciana, Spain",SP,SP60,25811,38.3462,-0.487722,-370210,20250307093000,https://theleader.info/2025/03/07/tougher-penalties-demanded-as-37-rise-in-attacks-on-doctors-in-alicante/
1,Mexico,MX,MX,,23.0,-102.0,MX,1,Mexico,MX,MX,,23.0,-102.0,MX,20250307093000,https://www.ncronline.org/opinion/ncr-voices/measles-vaccine-provides-chance-my-sister-didnt-have-1963
0,,,,,,,,4,"Manama, Al Manamah, Bahrain",BA,BA02,25307,26.2361,50.5831,-784833,20250307093000,https://www.newsofbahrain.com/bahrain/109643.html
4,"Manama, Al Manamah, Bahrain",BA,BA02,25307,26.2361,50.5831,-784833,4,"Manama, Al Manamah, Bahrain",BA,BA02,25307,26.2361,50.5831,-784833,20250307093000,https://www.newsofbahrain.com/bahrain/109643.html
4,"Manama, Al Manamah, Bahrain",BA,BA02,25307,26.2361,50.5831,-784833,4,"Manama, Al Manamah, Bahrain",BA,BA02,25307,26.2361,50.5831,-784833,20250307093000,https://www.newsofbahrain.com/bahrain/109643.html
4,"Ministry Of Finance, Masqat, Oman",MU,MU06,23610,23.6134,58.5954,11346738,1,Kuwait,KU,KU,,29.5,47.75,KU,20250307093000,https://www.newsofbahrain.com/bahrain/109643.html
4,"Ministry Of Finance, Masqat, Oman",MU,MU06,23610,23.6134,58.5954,11346738,1,Hungary,HU,HU,,47.0,20.0,HU,20250307093000,https://www.newsofbahrain.com/bahrain/109643.html
4,"Ministry Of Finance, Masqat, Oman",MU,MU06,23610,23.6134,58.5954,11346738,1,Kuwait,KU,KU,,29.5,47.75,KU,20250307093000,https://www.newsofbahrain.com/bahrain/109643.html
1,Hungary,HU,HU,,47.0,20.0,HU,1,Hungary,HU,HU,,47.0,20.0,HU,20250307093000,https://en.interfax.com.ua/news/general/1053777.html
0,,,,,,,,1,Indonesia,ID,ID,,-5.0,120.0,ID,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
0,,,,,,,,4,"Surakarta, Jawa Tengah, Indonesia",ID,ID07,18585,-7.55611,110.832,-2698531,20250307093000,https://www.thejakartapost.com/indonesia/2025/03/07/former-president-jokowi-holds-meeting-with-prabowos-brother.html
0,,,,,,,,4,"Nusantara, Jawa Barat, Indonesia",ID,ID30,18585,-6.7619,108.543,10215215,20250307093000,https://www.thejakartapost.com/indonesia/2025/03/07/former-president-jokowi-holds-meeting-with-prabowos-brother.html
0,,,,,,,,4,"Nusantara, Jawa Barat, Indonesia",ID,ID30,18585,-6.7619,108.543,10215215,20250307093000,https://www.thejakartapost.com/indonesia/2025/03/07/former-president-jokowi-holds-meeting-with-prabowos-brother.html
4,"Surakarta, Jawa Tengah, Indonesia",ID,ID07,18585,-7.55611,110.832,-2698531,4,"Surakarta, Jawa Tengah, Indonesia",ID,ID07,18585,-7.55611,110.832,-2698531,20250307093000,https://www.thejakartapost.com/indonesia/2025/03/07/former-president-jokowi-holds-meeting-with-prabowos-brother.html
4,"Surakarta, Jawa Tengah, Indonesia",ID,ID07,18585,-7.55611,110.832,-2698531,4,"Surakarta, Jawa Tengah, Indonesia",ID,ID07,18585,-7.55611,110.832,-2698531,20250307093000,https://www.thejakartapost.com/indonesia/2025/03/07/former-president-jokowi-holds-meeting-with-prabowos-brother.html
4,"Surakarta, Jawa Tengah, Indonesia",ID,ID07,18585,-7.55611,110.832,-2698531,4,"Surakarta, Jawa Tengah, Indonesia",ID,ID07,18585,-7.55611,110.832,-2698531,20250307093000,https://www.thejakartapost.com/indonesia/2025/03/07/former-president-jokowi-holds-meeting-with-prabowos-brother.html
1,Indonesia,ID,ID,,-5.0,120.0,ID,1,Indonesia,ID,ID,,-5.0,120.0,ID,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
1,Senegal,SG,SG,,14.0,-14.0,SG,1,Senegal,SG,SG,,14.0,-14.0,SG,20250307093000,https://www.cnbcafrica.com/2025/us-withdraws-from-plan-to-help-major-global-polluters-move-from-coal/
1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,20250307093000,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/03/07/indonesia-anti-graft-panel-waits-for-singapore-court-ruling-on-paulus-tannos-extradition
4,"Antara, Aceh, Indonesia",ID,ID01,18585,3.5292,99.0184,10119106,1,Singapore,SN,SN,,1.366667,103.8,SN,20250307093000,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/03/07/indonesia-anti-graft-panel-waits-for-singapore-court-ruling-on-paulus-tannos-extradition
1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
1,Indonesia,ID,ID,,-5.0,120.0,ID,1,Indonesia,ID,ID,,-5.0,120.0,ID,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
1,Singapore,SN,SN,,1.366667,103.8,SN,1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,18585,-6.17444,106.829,-2679652,20250307093000,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/03/07/indonesia-anti-graft-panel-waits-for-singapore-court-ruling-on-paulus-tannos-extradition
1,Indonesia,ID,ID,,-5.0,120.0,ID,1,Indonesia,ID,ID,,-5.0,120.0,ID,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
1,Singapore,SN,SN,,1.366667,103.8,SN,1,Singapore,SN,SN,,1.366667,103.8,SN,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
1,Indonesia,ID,ID,,-5.0,120.0,ID,1,Indonesia,ID,ID,,-5.0,120.0,ID,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
4,"Nusantara, Jawa Barat, Indonesia",ID,ID30,18585,-6.7619,108.543,10215215,4,"Nusantara, Jawa Barat, Indonesia",ID,ID30,18585,-6.7619,108.543,10215215,20250307093000,https://www.thejakartapost.com/indonesia/2025/03/07/former-president-jokowi-holds-meeting-with-prabowos-brother.html
4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20250307093000,https://www.yahoo.com/news/eu-responds-trump-massive-rearmament-074825883.html
0,,,,,,,,1,Indonesia,ID,ID,,-5.0,120.0,ID,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
1,Indonesia,ID,ID,,-5.0,120.0,ID,1,Indonesia,ID,ID,,-5.0,120.0,ID,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
1,Indonesia,ID,ID,,-5.0,120.0,ID,1,Indonesia,ID,ID,,-5.0,120.0,ID,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
1,Singapore,SN,SN,,1.366667,103.8,SN,1,Indonesia,ID,ID,,-5.0,120.0,ID,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,1,Singapore,SN,SN,,1.366667,103.8,SN,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
1,Indonesia,ID,ID,,-5.0,120.0,ID,1,Indonesia,ID,ID,,-5.0,120.0,ID,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,1,Indonesia,ID,ID,,-5.0,120.0,ID,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,1,"Vietnam, Republic Of",VM,VM,,16.166667,107.833333,VM,20250307093000,https://vietnamnet.vn/en/vietnam-s-general-secretary-to-lam-to-visit-asean-secretariat-for-the-first-time-2378411.html
0,,,,,,,,0,,,,,,,,20250307093000,https://newsghana.com.gh/fao-urges-global-action-to-uphold-universal-right-to-food-amid-financial-challenges/
2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20250307093000,https://vietnamnews.vn/politics-laws/1693452/viet-nam-committed-to-supporting-nuclear-weapon-free-world-ambassador.html
2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,2,"New York, United States",US,USNY,,42.1497,-74.9384,NY,20250307093000,https://vietnamnews.vn/politics-laws/1693452/viet-nam-committed-to-supporting-nuclear-weapon-free-world-ambassador.html
0,,,,,,,,1,United States,US,US,,39.828175,-98.5795,US,20250307093000,https://www.winchesterstar.com/winchester_star/open-forum-u-s-lacks-global-democracy-leadership/article_89424608-cd10-5df6-b0c7-ef7f018ddcc2.html
4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167,-1044367,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167,-1044367,20250307093000,https://www.yahoo.com/news/eu-responds-trump-massive-rearmament-074825883.html
0,,,,,,,,4,"Joshimath, Uttaranchal, India",IN,IN39,70282,30.5667,79.5667,-2098737,20250307093000,https://indianexpress.com/article/upsc-current-affairs/upsc-essentials/upsc-essentials-mains-answer-practice-gs-1-week-92-9873884/
1,Bangladesh,BG,BG,,24.0,90.0,BG,1,Bangladesh,BG,BG,,24.0,90.0,BG,20250307093000,https://swarajyamag.com/news-brief/india-bangladesh-technical-teams-meet-in-kolkata-for-crucial-ganga-water-treaty-talks
1,Bangladesh,BG,BG,,24.0,90.0,BG,1,Bangladesh,BG,BG,,24.0,90.0,BG,20250307093000,https://swarajyamag.com/news-brief/india-bangladesh-technical-teams-meet-in-kolkata-for-crucial-ganga-water-treaty-talks
0,,,,,,,,0,,,,,,,,20250307093000,https://avenuemail.in/deadly-attack-on-jharkhand-bjp-leader-sita-soren-pa-arrested-with-pistol/
0,,,,,,,,0,,,,,,,,20250307093000,https://avenuemail.in/deadly-attack-on-jharkhand-bjp-leader-sita-soren-pa-arrested-with-pistol/
0,,,,,,,,0,,,,,,,,20250307093000,https://avenuemail.in/deadly-attack-on-jharkhand-bjp-leader-sita-soren-pa-arrested-with-pistol/
1,Bangladesh,BG,BG,,24.0,90.0,BG,1,Bangladesh,BG,BG,,24.0,90.0,BG,20250307093000,https://swarajyamag.com/news-brief/india-bangladesh-technical-teams-meet-in-kolkata-for-crucial-ganga-water-treaty-talks
4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,20250307093000,https://www.vccircle.com/grapevineblackstone-south-city-mall-and-amazon-in-news
4,"Bihar, Bihar, India",IN,IN34,17615,25.1833,85.5167,-2091797,4,"Bihar, Bihar, India",IN,IN34,17615,25.1833,85.5167,-2091797,20250307093000,https://www.hindustantimes.com/india-news/your-party-did-nothing-nitish-kumars-angry-retort-to-rjd-mlc-over-girl-education-in-bihar-101741337963873.html
4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,4,"Patna, Bihar, India",IN,IN34,17632,25.6,85.1167,-2107500,20250307093000,https://www.hindustantimes.com/india-news/your-party-did-nothing-nitish-kumars-angry-retort-to-rjd-mlc-over-girl-education-in-bihar-101741337963873.html
0,,,,,,,,0,,,,,,,,20250307093000,https://www.hindustantimes.com/cities/bengaluru-news/karnataka-government-to-provide-eggs-and-bananas-to-students-all-six-days-101741336115446.html
1,Bangladesh,BG,BG,,24.0,90.0,BG,1,Bangladesh,BG,BG,,24.0,90.0,BG,20250307093000,https://swarajyamag.com/news-brief/india-bangladesh-technical-teams-meet-in-kolkata-for-crucial-ganga-water-treaty-talks
4,"Kolkata, West Bengal, India",IN,IN28,70294,22.5697,88.3697,-2092511,1,Bangladesh,BG,BG,,24.0,90.0,BG,20250307093000,https://swarajyamag.com/news-brief/india-bangladesh-technical-teams-meet-in-kolkata-for-crucial-ganga-water-treaty-talks
1,Bangladesh,BG,BG,,24.0,90.0,BG,1,Bangladesh,BG,BG,,24.0,90.0,BG,20250307093000,https://swarajyamag.com/news-brief/india-bangladesh-technical-teams-meet-in-kolkata-for-crucial-ganga-water-treaty-talks
1,Bangladesh,BG,BG,,24.0,90.0,BG,1,Bangladesh,BG,BG,,24.0,90.0,BG,20250307093000,https://swarajyamag.com/news-brief/india-bangladesh-technical-teams-meet-in-kolkata-for-crucial-ganga-water-treaty-talks
1,Bangladesh,BG,BG,,24.0,90.0,BG,1,Bangladesh,BG,BG,,24.0,90.0,BG,20250307093000,https://swarajyamag.com/news-brief/india-bangladesh-technical-teams-meet-in-kolkata-for-crucial-ganga-water-treaty-talks
1,Bangladesh,BG,BG,,24.0,90.0,BG,1,Bangladesh,BG,BG,,24.0,90.0,BG,20250307093000,https://swarajyamag.com/news-brief/india-bangladesh-technical-teams-meet-in-kolkata-for-crucial-ganga-water-treaty-talks
