GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
0,,,,,,,,5,"Pembrokeshire, Pembrokeshire, United Kingdom",UK,UKY7,40180,51.8333,-4.91667,-2605141,5,"Pembrokeshire, Pembrokeshire, United Kingdom",UK,UKY7,40180,51.8333,-4.91667,-2605141,20250307094500,https://www.milfordmercury.co.uk/news/24985076.senedd-member-praises-role-welsh-ports-economic-growth/
0,,,,,,,,0,,,,,,,,0,,,,,,,,20250307094500,https://www.bbc.co.uk/weather/articles/cwygxzvneveo
0,,,,,,,,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,,40.1135,-111.854,UT,20250307094500,https://www.yahoo.com/news/legislature-passes-controversial-reforms-utah-074245648.html
0,,,,,,,,4,"Kalungu, Kalungu, Uganda",UG,UGF5,18585,-0.166667,31.7569,-1728822,4,"Kalungu, Kalungu, Uganda",UG,UGF5,18585,-0.166667,31.7569,-1728822,20250307094500,https://www.africa-newsroom.com/press/uganda-police-patrols-to-go-electric-to-combat-climate-change
0,,,,,,,,4,"Latakia, Al Ladhiqiyah, Syria",SY,SY02,26369,35.5148,35.7768,-2538325,4,"Latakia, Al Ladhiqiyah, Syria",SY,SY02,26369,35.5148,35.7768,-2538325,20250307094500,https://www.yahoo.com/news/syria-authorities-expand-fight-against-092307935.html
0,,,,,,,,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,4,"Budapest, Budapest, Hungary",HU,HU05,17514,47.5,19.0833,-850553,20250307094500,https://www.yahoo.com/news/hungary-hold-poll-ukraines-eu-082900339.html
0,,,,,,,,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,1,Saudi Arabia,SA,SA,,25.0,45.0,SA,20250307094500,https://www.yahoo.com/news/syria-authorities-expand-fight-against-092307935.html
0,,,,,,,,3,"Kootenai County, Idaho, United States",US,USID,,47.7082,-116.626,395661,3,"Kootenai County, Idaho, United States",US,USID,,47.7082,-116.626,395661,20250307094500,https://cdapress.com/news/2025/mar/07/opinion-lessons-learned/
0,,,,,,,,4,"Latakia, Al Ladhiqiyah, Syria",SY,SY02,26369,35.5148,35.7768,-2538325,4,"Latakia, Al Ladhiqiyah, Syria",SY,SY02,26369,35.5148,35.7768,-2538325,20250307094500,https://www.yahoo.com/news/syria-authorities-expand-fight-against-092307935.html
0,,,,,,,,4,"Athens, AttikÃ­R, Greece",GR,GR35,16716,37.9833,23.7333,-814876,4,"Athens, AttikÃ­R, Greece",GR,GR35,16716,37.9833,23.7333,-814876,20250307094500,https://www.naftemporiki.gr/english/1930300/greeces-credit-rating-dbrs-leads-the-way-followed-by-moodys/
0,,,,,,,,3,"Columbia River, Washington, United States",US,USWA,,47.3076,-120.083,1504085,3,"Columbia River, Washington, United States",US,USWA,,47.3076,-120.083,1504085,20250307094500,https://governorswindenergycoalition.org/most-contaminated-u-s-nuclear-site-is-set-to-be-the-largest-solar-farm/
0,,,,,,,,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,20250307094500,https://www.wcax.com/2025/03/07/investigation-advances-into-gene-hackmans-mysterious-death-with-update-by-authorities/
0,,,,,,,,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,40098,52.2,0.116667,-2591658,20250307094500,https://www.wmtv15news.com/2025/03/07/residents-express-ems-staffing-concerns-cambridge-meeting/
0,,,,,,,,1,Italy,IT,IT,,42.833333,12.833333,IT,1,Italy,IT,IT,,42.833333,12.833333,IT,20250307094500,https://www.yahoo.com/news/us-not-going-defend-nato-090345610.html
0,,,,,,,,1,Spain,SP,SP,,40.0,-4.0,SP,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,20250307094500,https://www.yahoo.com/news/us-not-going-defend-nato-090345610.html
0,,,,,,,,1,Spain,SP,SP,,40.0,-4.0,SP,1,Spain,SP,SP,,40.0,-4.0,SP,20250307094500,https://www.yahoo.com/news/us-not-going-defend-nato-090345610.html
0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,20250307094500,https://openthemagazine.com/columns/the-great-indian-reel-journey/
0,,,,,,,,4,"Manipur, Uttar Pradesh, India",IN,IN36,70268,27.0529,79.3583,10452605,4,"Manipur, Uttar Pradesh, India",IN,IN36,70268,27.0529,79.3583,10452605,20250307094500,https://timesofindia.indiatimes.com/india/pm-modi-has-hands-on-approach-to-resolve-manipur-issue-kiren-rijiju/articleshow/118782485.cms
0,,,,,,,,4,"Ranipet, Tamil Nadu, India",IN,IN25,70254,12.9333,79.3333,-2109143,4,"Ranipet, Tamil Nadu, India",IN,IN25,70254,12.9333,79.3333,-2109143,20250307094500,https://pragativadi.com/bjp-fires-back-at-tamil-nadu-cm-stalin-over-lkg-remark-amid-nep-hindi-row/
0,,,,,,,,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,5,"Uttar Pradesh, Uttar Pradesh, India",IN,IN36,17938,27.25,80.75,-2113996,20250307094500,https://www.indiatoday.in/india/story/noida-jewar-airport-launch-delayed-yogi-adityanath-to-decide-on-new-date-2690330-2025-03-07
0,,,,,,,,0,,,,,,,,0,,,,,,,,20250307094500,https://udaipurkiran.com/rajasthan-high-court-orders-government-to-recognize-married-daughter-as-dependent-for-benefits/
0,,,,,,,,4,"Tehran, Tehran, Iran",IR,IR26,41130,35.75,51.5148,10074674,1,Ukraine,UP,UP,,49.0,32.0,UP,20250307094500,https://www.yahoo.com/news/russia-says-minister-discussed-iranian-092748807.html
0,,,,,,,,1,Ukraine,UP,UP,,49.0,32.0,UP,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20250307094500,https://www.yahoo.com/news/russia-says-minister-discussed-iranian-092748807.html
0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,3,"Harvard University, Massachusetts, United States",US,USMA,,42.3784,-71.1164,618399,20250307094500,https://www.thecrimson.com/article/2025/3/7/pro-palestine-protest-hbs-bennett/
0,,,,,,,,4,"Shlomi, Ha?afon, Israel",IS,IS03,18314,33.0747,35.1461,-781417,4,"Shlomi, Ha?afon, Israel",IS,IS03,18314,33.0747,35.1461,-781417,20250307094500,https://www.yahoo.com/news/residents-israels-north-slowly-returning-092628968.html
0,,,,,,,,4,"Shlomi, Ha?afon, Israel",IS,IS03,18314,33.0747,35.1461,-781417,4,"Shlomi, Ha?afon, Israel",IS,IS03,18314,33.0747,35.1461,-781417,20250307094500,https://www.yahoo.com/news/residents-israels-north-slowly-returning-092628968.html
0,,,,,,,,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,2,"Kentucky, United States",US,USKY,,37.669,-84.6514,KY,20250307094500,https://www.murrayledger.com/news/kentucky-lawyer-who-stole-more-than-400-000-from-dead-client-s-estate-is-sentenced/article_789c150c-faf6-11ef-bdef-337a7421eb79.html
0,,,,,,,,4,"Phnom Penh, (CB11), Cambodia",CB,CB11,12390,11.55,104.917,-1033783,4,"Phnom Penh, (CB11), Cambodia",CB,CB11,12390,11.55,104.917,-1033783,20250307094500,http://en.people.cn/n3/2025/0307/c90000-20286573.html
0,,,,,,,,1,Libya,LY,LY,,25.0,17.0,LY,1,Libya,LY,LY,,25.0,17.0,LY,20250307094500,https://www.africa-newsroom.com/press/african-national-oil-companies-noc-drive-exploration-and-production-through-ioc-collaboration
0,,,,,,,,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,18315,31.4167,34.3333,-797156,20250307094500,https://www.thecrimson.com/article/2025/3/7/harvard-protest-discrimination-policies/
0,,,,,,,,1,Albania,AL,AL,,41.0,20.0,AL,1,Albania,AL,AL,,41.0,20.0,AL,20250307094500,https://www.firstpost.com/explainers/explained-why-has-albania-banned-tiktok-for-a-year-13869482.html
0,,,,,,,,3,"State Of West Virginia, West Virginia, United States",US,USWV,,38.5004,-80.5001,1779805,3,"State Of West Virginia, West Virginia, United States",US,USWV,,38.5004,-80.5001,1779805,20250307094500,https://www.weirtondailytimes.com/news/local-news/2025/03/state-senate-judiciary-committee-recommends-bills-for-new-death-penalty/
0,,,,,,,,4,"Panipat, Haryana, India",IN,IN10,70136,29.3889,76.9681,-2107110,4,"Panipat, Haryana, India",IN,IN10,70136,29.3889,76.9681,-2107110,20250307094500,https://openthemagazine.com/cover-stories/state-of-her-mind/
0,,,,,,,,4,"Haryana, Haryana, India",IN,IN10,17660,29.6161,76.9806,6210381,4,"Haryana, Haryana, India",IN,IN10,17660,29.6161,76.9806,6210381,20250307094500,https://openthemagazine.com/cover-stories/state-of-her-mind/
0,,,,,,,,4,"Jintai, Sichuan, China",CH,CH32,13003,30.9226,106.112,10326557,4,"Jintai, Sichuan, China",CH,CH32,13003,30.9226,106.112,10326557,20250307094500,https://www.finanznachrichten.de/nachrichten-2025-03/64758987-xi-an-jiaotong-liverpool-university-xjtlu-team-sets-code-breaking-record-for-testing-post-quantum-online-security-008.htm
0,,,,,,,,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,4,"Damascus, Dimashq, Syria",SY,SY13,26324,33.5,36.3,-2541260,20250307094500,https://www.ndtv.com/world-news/key-suspect-ibrahim-huweija-in-1977-murder-of-lebanese-politician-kamal-jumblatt-arrested-in-syria-7867759
0,,,,,,,,4,"Jableh, Al Ladhiqiyah, Syria",SY,SY02,26368,35.3614,35.9256,-2542623,4,"Jableh, Al Ladhiqiyah, Syria",SY,SY02,26368,35.3614,35.9256,-2542623,20250307094500,https://www.ndtv.com/world-news/key-suspect-ibrahim-huweija-in-1977-murder-of-lebanese-politician-kamal-jumblatt-arrested-in-syria-7867759
0,,,,,,,,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,20250307094500,https://eng.belta.by/president/view/lukashenko-invites-myanmar-to-decide-on-cooperation-projects-166069-2025/
0,,,,,,,,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,4,"Minsk, Belarus (general), Belarus",BO,BO00,5840,53.9,27.5667,-1946324,20250307094500,https://eng.belta.by/president/view/lukashenko-invites-myanmar-to-decide-on-cooperation-projects-166069-2025/
0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20250307094500,https://www.firstpost.com/world/watch-trump-calls-sunita-williams-woman-with-wild-hair-as-he-vows-to-bring-stranded-astronauts-back-13869534.html
0,,,,,,,,4,"Bombay, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Bombay, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,20250307094500,https://openthemagazine.com/cover-stories/the-frontier-ladies-of-ai/
0,,,,,,,,0,,,,,,,,0,,,,,,,,20250307094500,https://www.dailyrecord.co.uk/in-your-area/lanarkshire/violent-offender-battered-neighbour-motherwell-34809394
0,,,,,,,,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6.0,29623,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6.0,29623,20250307094500,https://nairametrics.com/2025/03/07/court-jails-21-convicted-internet-fraudsters-in-benin/
0,,,,,,,,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,4,"Abuja, Abuja Federal Capital Territory, Nigeria",NI,NI11,191147,9.08333,7.53333,-1997013,20250307094500,https://www.openpr.com/news/3902447/nigeria-mining-week-returns-to-abuja-for-10th-edition-in-october
0,,,,,,,,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,16282,48.8667,2.33333,-1456928,20250307094500,https://nairametrics.com/2025/03/07/court-jails-21-convicted-internet-fraudsters-in-benin/
0,,,,,,,,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6.0,29623,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6.0,29623,20250307094500,https://nairametrics.com/2025/03/07/court-jails-21-convicted-internet-fraudsters-in-benin/
0,,,,,,,,1,Nigeria,NI,NI,,10.0,8.0,NI,1,Nigeria,NI,NI,,10.0,8.0,NI,20250307094500,https://afropages.fr/premium-times/sec-warns-against-unregistered-investment-schemes
0,,,,,,,,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6.0,29623,5,"Edo State, Edo, Nigeria",NI,NI37,191281,6.5,6.0,29623,20250307094500,https://nairametrics.com/2025/03/07/court-jails-21-convicted-internet-fraudsters-in-benin/
0,,,,,,,,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20250307094500,https://www.kpcnews.com/thestar/article_bb97ecee-faad-11ef-a6a6-cf2a5f1b7a8b.html
0,,,,,,,,3,"Dekalb, Texas, United States",US,USTX,TX037,33.5087,-94.6163,1381748,3,"Houston, Texas, United States",US,USTX,TX201,29.7633,-95.3633,1380948,20250307094500,https://www.kpcnews.com/thestar/article_bb97ecee-faad-11ef-a6a6-cf2a5f1b7a8b.html
0,,,,,,,,3,"Dekalb, Texas, United States",US,USTX,TX037,33.5087,-94.6163,1381748,3,"Dekalb, Texas, United States",US,USTX,TX037,33.5087,-94.6163,1381748,20250307094500,https://www.kpcnews.com/thestar/article_bb97ecee-faad-11ef-a6a6-cf2a5f1b7a8b.html
0,,,,,,,,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,3,"Dekalb, Texas, United States",US,USTX,TX037,33.5087,-94.6163,1381748,20250307094500,https://www.kpcnews.com/thestar/article_bb97ecee-faad-11ef-a6a6-cf2a5f1b7a8b.html
0,,,,,,,,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,2,"Indiana, United States",US,USIN,,39.8647,-86.2604,IN,20250307094500,https://www.kpcnews.com/thestar/article_bb97ecee-faad-11ef-a6a6-cf2a5f1b7a8b.html
0,,,,,,,,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,20250307094500,https://www.dawn.com/news/1204464/cases-against-myself-other-ppp-leaders-discrimination-character-assassination-gilani
0,,,,,,,,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,20250307094500,https://www.dawn.com/news/1896379/ngo-provides-safe-haven-for-exotic-monkeys-rescued-by-pakistan-customs
0,,,,,,,,1,Pakistan,PK,PK,,30.0,70.0,PK,1,Pakistan,PK,PK,,30.0,70.0,PK,20250307094500,https://www.newsweek.com/china-2030-moon-landing-plan-lunar-base-2040581
0,,,,,,,,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,20250307094500,https://www.dawn.com/news/1204464/cases-against-myself-other-ppp-leaders-discrimination-character-assassination-gilani
0,,,,,,,,4,"Wapda, Punjab, Pakistan",PK,PK04,23673,28.4522,70.2315,6051313,4,"Wapda, Punjab, Pakistan",PK,PK04,23673,28.4522,70.2315,6051313,20250307094500,https://timesofoman.com/article/155764-protesters-lock-wapda-office-as-diamer-bhasha-dam-protest-enters-18th-day
0,,,,,,,,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,4,"Karachi, Sindh, Pakistan",PK,PK05,40398,24.8667,67.05,-2764584,20250307094500,https://www.dawn.com/news/1896380/experts-call-for-measures-against-unregulated-traffic-noise
0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20250307094500,https://www.mykxlg.com/news/national/now-a-believer-trump-hosts-white-house-crypto-summit/article_5253766f-315f-58bb-accc-3b6c9890a6ee.html
0,,,,,,,,1,Russia,RS,RS,,60.0,100.0,RS,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,20250307094500,https://openthemagazine.com/columns/white-america/
0,,,,,,,,1,United Kingdom,UK,UK,,54.0,-4.0,UK,1,United Kingdom,UK,UK,,54.0,-4.0,UK,20250307094500,https://openthemagazine.com/cinema/banita-burning-bright/
0,,,,,,,,5,"Jonglei State, Wilayat Junqoley, South Sudan",OD,OD03,37057,7.4,32.4,315432,5,"Jonglei State, Wilayat Junqoley, South Sudan",OD,OD03,37057,7.4,32.4,315432,20250307094500,https://www.msf.org/three-vaccinations-are-critical-women%E2%80%99s-health
0,,,,,,,,1,Turkmenistan,TX,TX,,40.0,60.0,TX,2,"Georgia, United States",US,USGA,,32.9866,-83.6487,GA,20250307094500,https://civil.ge/archives/667608
0,,,,,,,,1,Turkey,TU,TU,,39.059012,34.911546,TU,1,Turkey,TU,TU,,39.059012,34.911546,TU,20250307094500,https://www.marketscreener.com/quote/stock/NEXANS-4676/news/Nexans-share-price-recovers-rumors-denied-49268968/
0,,,,,,,,1,Ukraine,UP,UP,,49.0,32.0,UP,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20250307094500,https://www.yahoo.com/news/hungary-hold-poll-ukraines-eu-082900339.html
0,,,,,,,,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167,-1044367,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156,-2960561,20250307094500,https://www.yahoo.com/news/us-not-going-defend-nato-090345610.html
0,,,,,,,,3,"West Point, Washington, United States",US,USWA,,47.6618,-122.437,1509420,3,"West Point, Washington, United States",US,USWA,,47.6618,-122.437,1509420,20250307094500,https://www.yahoo.com/news/editorial-trump-uses-democrats-stooges-090000258.html
0,,,,,,,,3,"Salem, Oregon, United States",US,USOR,OR047,44.9429,-123.035,1167861,3,"Salem, Oregon, United States",US,USOR,OR047,44.9429,-123.035,1167861,20250307094500,https://brewpublic.com/beer-events/rogue-ales-spirits-launches-exclusive-cherry-wheat-ale-cherry-bitters-at-its-rogue-salem-public-house-on-march-15th/
0,,,,,,,,3,"Oregon State Library, Oregon, United States",US,USOR,,44.9399,-123.031,2699688,3,"Oregon State Library, Oregon, United States",US,USOR,,44.9399,-123.031,2699688,20250307094500,https://www.thenewsguard.com/news/governor-talks-state-agency-accountability-trump-administration-impact-in-oregon/article_6f63969c-dcc2-5b24-8be2-e57c4117c7e3.html
0,,,,,,,,1,Kenya,KE,KE,,1.0,38.0,KE,1,Singapore,SN,SN,,1.366667,103.8,SN,20250307094500,https://www.tuko.co.ke/entertainment/celebrities/581251-us-based-tiktoker-malcom-shares-resilient-journey-relocating-abroad/
0,,,,,,,,3,"Morgantown, West Virginia, United States",US,USWV,WV061,39.6295,-79.9559,1555161,3,"Morgantown, West Virginia, United States",US,USWV,WV061,39.6295,-79.9559,1555161,20250307094500,https://www.theintermountain.com/news/local-news/2025/03/capito-discusses-doge-effects-on-wv/
0,,,,,,,,1,Japan,JA,JA,,36.0,138.0,JA,1,Japan,JA,JA,,36.0,138.0,JA,20250307094500,https://brewpublic.com/beer-events/rogue-ales-spirits-launches-exclusive-cherry-wheat-ale-cherry-bitters-at-its-rogue-salem-public-house-on-march-15th/
0,,,,,,,,1,Kenya,KE,KE,,1.0,38.0,KE,1,Angola,AO,AO,,-12.5,18.5,AO,20250307094500,https://www.tuko.co.ke/entertainment/celebrities/581251-us-based-tiktoker-malcom-shares-resilient-journey-relocating-abroad/
0,,,,,,,,1,Kenya,KE,KE,,1.0,38.0,KE,1,Kenya,KE,KE,,1.0,38.0,KE,20250307094500,https://www.tuko.co.ke/entertainment/celebrities/581251-us-based-tiktoker-malcom-shares-resilient-journey-relocating-abroad/
0,,,,,,,,1,Romania,RO,RO,,46.0,25.0,RO,1,Romania,RO,RO,,46.0,25.0,RO,20250307094500,https://www.cosmopolitan.com/uk/reports/a64063072/andrew-tate-florida-case/
0,,,,,,,,3,"San Luis Obispo County, California, United States",US,USCA,,35.3666,-120.534,277304,3,"San Luis Obispo County, California, United States",US,USCA,,35.3666,-120.534,277304,20250307094500,https://calcoastnews.com/2025/03/outlaws-bar-in-atascadero-raided-several-employees-arrested/
0,,,,,,,,3,"White House, District of Columbia, United States",US,USDC,,38.8951,-77.0364,531871,4,"Munich, Bayern, Germany",GM,GM02,16532,48.15,11.5833,-1829149,20250307094500,https://openthemagazine.com/columns/white-america/
0,,,,,,,,2,"California, United States",US,USCA,,36.17,-119.746,CA,3,"San Luis Obispo County, California, United States",US,USCA,,35.3666,-120.534,277304,20250307094500,https://calcoastnews.com/2025/03/outlaws-bar-in-atascadero-raided-several-employees-arrested/
0,,,,,,,,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,2,"Pennsylvania, United States",US,USPA,,40.5773,-77.264,PA,20250307094500,https://medicalxpress.com/news/2025-03-insomnia-lack-linked-high-blood.html
0,,,,,,,,3,"Noble County, Indiana, United States",US,USIN,,41.3956,-85.4244,450377,3,"Noble County, Indiana, United States",US,USIN,,41.3956,-85.4244,450377,20250307094500,https://www.kpcnews.com/thestar/article_2e157bb2-faa2-11ef-942e-e3563a259972.html
0,,,,,,,,3,"Hollywood, California, United States",US,USCA,CA037,34.0983,-118.327,1660757,2,"New Mexico, United States",US,USNM,,34.8375,-106.237,NM,20250307094500,https://www.wcax.com/2025/03/07/investigation-advances-into-gene-hackmans-mysterious-death-with-update-by-authorities/
0,,,,,,,,2,"New Mexico, United States",US,USNM,,34.8375,-106.237,NM,2,"New Mexico, United States",US,USNM,,34.8375,-106.237,NM,20250307094500,https://www.wcax.com/2025/03/07/investigation-advances-into-gene-hackmans-mysterious-death-with-update-by-authorities/
0,,,,,,,,3,"Grand Canyon, Washington, United States",US,USWA,,47.9418,-123.54,1520189,3,"Grand Canyon, Washington, United States",US,USWA,,47.9418,-123.54,1520189,20250307094500,https://www.businesstimes.com.sg/opinion-features/cuts-national-parks-couldnt-come-more-dangerous-time
0,,,,,,,,3,"Voyageurs National Park, Minnesota, United States",US,USMN,,48.5002,-92.8335,660491,3,"Voyageurs National Park, Minnesota, United States",US,USMN,,48.5002,-92.8335,660491,20250307094500,https://www.businesstimes.com.sg/opinion-features/cuts-national-parks-couldnt-come-more-dangerous-time
0,,,,,,,,3,"Honolulu, Hawaii, United States",US,USHI,HI003,21.3069,-157.858,366212,3,"Honolulu, Hawaii, United States",US,USHI,HI003,21.3069,-157.858,366212,20250307094500,https://www.tvguide.co.uk/schedule/a7dfb76b-3c5b-5fa4-a45c-695f4d81cead/hawaii-five-0
0,,,,,,,,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,4,"Mumbai, Maharashtra, India",IN,IN16,70184,18.975,72.8258,-2092174,20250307094500,https://openthemagazine.com/feature/between-image-and-message/
0,,,,,,,,1,India,IN,IN,,20.0,77.0,IN,1,India,IN,IN,,20.0,77.0,IN,20250307094500,https://www.medianama.com/2025/03/223-could-india-follow-the-us-in-holding-bitcoin-strategic-asset-pros-cons/
4,"Idutywa, Eastern Cape, South Africa",SF,SF05,77321,-32.0962,28.3049,-1238949,0,,,,,,,,4,"Idutywa, Eastern Cape, South Africa",SF,SF05,77321,-32.0962,28.3049,-1238949,20250307094500,https://www.africa-newsroom.com/press/committee-welcomes-arrest-of-south-african-social-security-agency-sassa-officials-suspected-of-fraud
