time_window,GKGRECORDID_count,theme_Health_sum,theme_Health_mean,theme_Health_max,theme_Political_sum,theme_Political_mean,theme_Political_max,theme_Economic_sum,theme_Economic_mean,theme_Economic_max,theme_Education_sum,theme_Education_mean,theme_Education_max,theme_Infrastructure_sum,theme_Infrastructure_mean,theme_Infrastructure_max,theme_Social_sum,theme_Social_mean,theme_Social_max,theme_Religious_sum,theme_Religious_mean,theme_Religious_max,theme_Environment_sum,theme_Environment_mean,theme_Environment_max,theme_Energy_sum,theme_Energy_mean,theme_Energy_max,tone_tone_mean,tone_tone_min,tone_tone_max,tone_positive_mean,tone_positive_min,tone_positive_max,tone_negative_mean,tone_negative_min,tone_negative_max,tone_polarity_mean,tone_polarity_min,tone_polarity_max,tone_activity_mean,tone_activity_min,tone_activity_max,tone_self_ref_mean,tone_self_ref_min,tone_self_ref_max,entity_count_sum,entity_count_mean,entity_count_max,entity_variety_sum,entity_variety_mean,entity_variety_max,avg_amount_mean,avg_amount_max,max_amount_mean,max_amount_max,amount_count_sum,amount_count_mean
2021-01-01 10:30:00,22,6,0.2727272727272727,1,15,0.6818181818181818,1,19,0.8636363636363636,1,2,0.09090909090909091,1,9,0.4090909090909091,1,6,0.2727272727272727,1,1,0.045454545454545456,1,2,0.09090909090909091,1,0,0.0,0,-0.29468169073275574,-6.66666666666667,4.98442367601246,2.699820038380451,0.0,6.54205607476635,2.9945017291132063,0.0,6.66666666666667,5.694321767493656,1.85185185185185,9.25531914893617,19.99431531271103,12.807881773399,30.3719008264463,0.36166204001700447,0.0,2.25563909774436,1024,46.54545454545455,769,10,0.45454545454545453,4,1162446.7631837858,15571431.285714285,5045699.181818182,81000000.0,87,3.9545454545454546
2021-01-01 10:45:00,24,14,0.5833333333333334,1,16,0.6666666666666666,1,23,0.9583333333333334,1,4,0.16666666666666666,1,5,0.20833333333333334,1,8,0.3333333333333333,1,1,0.041666666666666664,1,2,0.08333333333333333,1,1,0.041666666666666664,1,-0.9783460862588461,-7.25806451612903,7.9646017699115,2.6550960521602316,1.14068441064639,7.9646017699115,3.6334421384190776,0.0,8.87096774193548,6.288538190579307,2.67558528428094,10.4838709677419,18.25089407137421,12.0967741935484,28.7625418060201,0.2461582740409277,0.0,1.36986301369863,1441,60.041666666666664,474,25,1.0416666666666667,4,24206.186139167203,578667.7857142857,291909.7916666667,7000000.0,142,5.916666666666667
2021-01-01 11:00:00,23,7,0.30434782608695654,1,14,0.6086956521739131,1,20,0.8695652173913043,1,3,0.13043478260869565,1,6,0.2608695652173913,1,19,0.8260869565217391,1,0,0.0,0,2,0.08695652173913043,1,1,0.043478260869565216,1,-1.9400551769193215,-6.38297872340426,2.37580993520518,2.1807401851505985,0.386100386100386,3.91459074733096,4.120795362069921,1.51187904967603,7.90273556231003,6.301535547220519,2.31660231660232,11.1506524317912,20.458454520497696,16.1094224924012,27.4298056155508,0.5789565697650719,0.0,2.29591836734694,2246,97.65217391304348,2000,7,0.30434782608695654,3,10894.671870559818,250034.5,43557.391304347824,1000000.0,69,3.0
2021-01-01 11:15:00,41,19,0.4634146341463415,1,30,0.7317073170731707,1,37,0.9024390243902439,1,3,0.07317073170731707,1,13,0.3170731707317073,1,12,0.2926829268292683,1,0,0.0,0,2,0.04878048780487805,1,3,0.07317073170731707,1,-0.8264170952921173,-10.1604278074866,6.95652173913044,2.4062488051878463,0.0,7.82608695652174,3.232665900479963,0.0,10.1604278074866,5.6389147056678075,0.0,10.1604278074866,19.213532585641126,9.02777777777778,28.7625418060201,0.25254291775343435,0.0,3.03030303030303,14000745,341481.5853658537,14000000,33,0.8048780487804879,6,722535388.7505966,20666666770.666668,5188853873.853659,150000000000.0,226,5.512195121951219
2021-01-01 11:30:00,29,15,0.5172413793103449,1,20,0.6896551724137931,1,22,0.7586206896551724,1,1,0.034482758620689655,1,11,0.3793103448275862,1,5,0.1724137931034483,1,2,0.06896551724137931,1,4,0.13793103448275862,1,2,0.06896551724137931,1,-0.8907363061354207,-8.3984375,7.61904761904762,2.5966593185284,0.0,9.52380952380952,3.48739562466382,0.591715976331361,9.9609375,6.0840549431922195,1.28205128205128,11.5234375,21.28978496614534,13.6612021857924,36.0730593607306,1.0425767689105285,0.0,5.63991323210412,4001496,137982.62068965516,4000402,21,0.7241379310344828,6,27660670.709511735,750000017.25,110448434.5862069,3000000000.0,122,4.206896551724138
2021-01-01 11:45:00,42,20,0.47619047619047616,1,33,0.7857142857142857,1,37,0.8809523809523809,1,4,0.09523809523809523,1,15,0.35714285714285715,1,11,0.2619047619047619,1,0,0.0,0,4,0.09523809523809523,1,1,0.023809523809523808,1,-0.22606521312000918,-6.36363636363636,6.11195158850227,2.7655763211290645,0.78125,7.20121028744327,2.9916415342490743,1.00502512562814,8.13704496788009,5.757217855378139,2.98013245033113,10.2783725910064,20.546522091430568,14.9532710280374,27.4685816876122,0.7417369251496738,0.0,2.77777777777778,526,12.523809523809524,237,15,0.35714285714285715,4,492444530.46703845,20666666770.666668,1477309699.0714285,62000000000.0,180,4.285714285714286
2021-01-01 12:00:00,34,14,0.4117647058823529,1,25,0.7352941176470589,1,29,0.8529411764705882,1,4,0.11764705882352941,1,15,0.4411764705882353,1,8,0.23529411764705882,1,0,0.0,0,3,0.08823529411764706,1,4,0.11764705882352941,1,0.4040176224244062,-6.48854961832061,13.4453781512605,3.1823951806620765,0.0,13.4453781512605,2.7783775582376697,0.0,7.87878787878788,5.960772738899746,1.22549019607843,13.4453781512605,19.502415827624006,11.3636363636364,28.8888888888889,0.4275278975679648,0.0,3.3457249070632,2793,82.1470588235294,2000,12,0.35294117647058826,4,30256385.240560897,1000000001.5,61853133.4117647,2000000000.0,174,5.117647058823529
2021-01-01 12:15:00,32,15,0.46875,1,20,0.625,1,28,0.875,1,2,0.0625,1,8,0.25,1,7,0.21875,1,1,0.03125,1,1,0.03125,1,0,0.0,0,0.9381733044256145,-8.37662337662338,9.29368029739777,3.5880951701316617,0.0,10.4089219330855,2.6499218657060477,0.403225806451613,9.93506493506494,6.238017035837707,1.61290322580645,14.5833333333333,20.30374604902155,11.2903225806452,31.163708086785,1.6112781817108197,0.0,6.08974358974359,4004573,125142.90625,4000402,20,0.625,6,473723.8594436813,15000006.5,968870.9375,30000000.0,96,3.0
2021-01-01 12:30:00,56,32,0.5714285714285714,1,33,0.5892857142857143,1,48,0.8571428571428571,1,11,0.19642857142857142,1,16,0.2857142857142857,1,30,0.5357142857142857,1,1,0.017857142857142856,1,6,0.10714285714285714,1,4,0.07142857142857142,1,-0.4753961117239073,-8.40909090909091,12.1212121212121,2.677971733662351,0.0,12.1212121212121,3.1533678453862586,0.0,8.63636363636364,5.831339579048609,1.5,12.6086956521739,20.9373305274714,11.8705035971223,27.2131147540984,0.5542090850556444,0.0,5.63991323210412,5579,99.625,2000,14,0.25,4,926410767.7933452,51133333663.2,6131821537.160714,341000000000.0,196,3.5
2021-01-01 12:45:00,26,10,0.38461538461538464,1,17,0.6538461538461539,1,22,0.8461538461538461,1,4,0.15384615384615385,1,11,0.4230769230769231,1,14,0.5384615384615384,1,1,0.038461538461538464,1,9,0.34615384615384615,1,3,0.11538461538461539,1,-2.478280253318846,-8.38206627680312,2.77777777777778,2.5437442906679997,0.873362445414847,6.50684931506849,5.022024543986846,0.650759219088937,9.94152046783626,7.565768834654845,3.03687635574837,11.5009746588694,20.00872101668689,13.3333333333333,25.7142857142857,0.8762717922236682,0.0,5.63991323210412,18004638,692486.0769230769,4000402,32,1.2307692307692308,5,29031714.71129981,750000002.75,117038568.1923077,3000000000.0,131,5.038461538461538
2021-01-01 13:00:00,19,6,0.3157894736842105,1,11,0.5789473684210527,1,15,0.7894736842105263,1,4,0.21052631578947367,1,4,0.21052631578947367,1,9,0.47368421052631576,1,0,0.0,0,7,0.3684210526315789,1,2,0.10526315789473684,1,-1.9013425791234226,-8.38206627680312,3.38345864661654,2.3421274228736144,0.0,4.51127819548872,4.243470001997038,0.732600732600733,9.94152046783626,6.585597424870653,0.91324200913242,12.2767857142857,20.065103817627254,10.9826589595376,27.1689497716895,0.34658718916679704,0.0,1.12781954887218,8000890,421099.4736842105,4000402,12,0.631578947368421,5,3019498.2793024224,55555555.55555555,5421131.2105263155,98000000.0,92,4.842105263157895
2021-01-01 13:15:00,20,5,0.25,1,15,0.75,1,18,0.9,1,3,0.15,1,3,0.15,1,7,0.35,1,1,0.05,1,6,0.3,1,2,0.1,1,-1.5840668755977894,-8.39297332465842,2.49110320284698,2.897841430802789,1.22699386503067,6.35451505016722,4.48190830640058,0.0,9.9544567338972,7.379749737203372,1.84049079754601,14.5038167938931,19.334732628353674,11.5384615384615,27.2189349112426,0.4310782209392544,0.0,1.9723865877712,8003070,400153.5,4000402,16,0.8,5,15755.110615079364,157213.57142857142,100110.35,1000000.0,64,3.2
2021-01-01 13:30:00,33,12,0.36363636363636365,1,20,0.6060606060606061,1,29,0.8787878787878788,1,4,0.12121212121212122,1,7,0.21212121212121213,1,17,0.5151515151515151,1,1,0.030303030303030304,1,6,0.18181818181818182,1,1,0.030303030303030304,1,-1.0613748543624872,-10.3448275862069,4.06091370558376,2.4843314006062767,0.0,5.68383658969805,3.545706254968763,0.0,10.6770833333333,6.03003765557504,1.9559902200489,11.71875,21.50897867256878,10.1769911504425,27.5310834813499,0.5724330340585607,0.0,3.42298288508557,8012123,242791.60606060605,4000402,24,0.7272727272727273,7,56070175.32450807,1000000000.0,130363741.60606061,3000000000.0,117,3.5454545454545454
2021-01-01 13:45:00,25,7,0.28,1,18,0.72,1,21,0.84,1,4,0.16,1,10,0.4,1,6,0.24,1,0,0.0,0,4,0.16,1,3,0.12,1,-0.47397092007273656,-7.62195121951219,7.54716981132075,3.023618501865803,1.03092783505155,7.54716981132075,3.4975894219385406,0.0,9.75609756097561,6.521207923804344,2.11640211640212,14.3939393939394,19.455505347010348,11.3207547169811,27.4298056155508,0.5746127520856187,0.0,2.87769784172662,2106,84.24,2000,7,0.28,3,2222662.717301587,55555555.55555555,3922511.04,98000000.0,86,3.44
2021-01-01 14:15:00,17,6,0.35294117647058826,1,12,0.7058823529411765,1,16,0.9411764705882353,1,3,0.17647058823529413,1,6,0.35294117647058826,1,6,0.35294117647058826,1,1,0.058823529411764705,1,6,0.35294117647058826,1,1,0.058823529411764705,1,-1.0724480261312153,-8.38206627680312,7.47663551401869,2.9006224844273505,1.28205128205128,7.47663551401869,3.9730705105585664,0.0,9.94152046783626,6.873692994985917,2.23463687150838,11.5009746588694,20.133711930382592,11.214953271028,26.3157894736842,0.8897363978202129,0.0,3.81331815594764,8002604,470741.4117647059,4000402,20,1.1764705882352942,5,1009337.8171490818,8500000.0,3709598.117647059,50000000.0,92,5.411764705882353
2021-01-01 14:30:00,31,11,0.3548387096774194,1,19,0.6129032258064516,1,29,0.9354838709677419,1,3,0.0967741935483871,1,7,0.22580645161290322,1,16,0.5161290322580645,1,0,0.0,0,5,0.16129032258064516,1,2,0.06451612903225806,1,-0.6243486926226397,-8.38206627680312,4.16666666666667,2.6643357467908357,0.943396226415094,6.25,3.2886844394134744,0.0,9.94152046783626,5.953020186204314,2.98507462686567,11.5009746588694,19.247904275327205,13.9303482587065,27.0880361173815,0.7238503320663584,0.0,3.59848484848485,4002410,129110.0,4000402,9,0.2903225806451613,5,156583.68993855608,4666702.0,778203.0,23000000.0,116,3.7419354838709675
2021-01-01 14:45:00,32,14,0.4375,1,25,0.78125,1,28,0.875,1,7,0.21875,1,9,0.28125,1,6,0.1875,1,0,0.0,0,6,0.1875,1,6,0.1875,1,-0.6798043509236553,-5.47112462006079,6.54205607476636,2.300822214880919,0.0,8.41121495327103,2.9806265658045743,0.0,7.92682926829268,5.281448780685492,0.8,10.7723577235772,19.59463271744629,10.2803738317757,25.9868421052632,0.5691461688269936,0.0,2.49150622876557,92,2.875,82,5,0.15625,2,133779346.22385246,4227477827.5,277038524.84375,8454955555.0,145,4.53125
2021-01-01 15:00:00,24,6,0.25,1,18,0.75,1,20,0.8333333333333334,1,2,0.08333333333333333,1,12,0.5,1,4,0.16666666666666666,1,1,0.041666666666666664,1,0,0.0,0,3,0.125,1,-1.4935100823851004,-11.1111111111111,2.76073619631902,2.2194835160952113,0.0,4.29447852760736,3.712993598480311,1.42348754448399,11.1111111111111,5.932477114575523,3.22108345534407,11.1111111111111,18.821824111770407,10.0,27.3504273504274,0.22815667631417946,0.0,1.58730158730159,544,22.666666666666668,270,18,0.75,6,583905472.6391051,14000000039.0,3959833367.5416665,95000000000.0,106,4.416666666666667
2021-01-01 15:15:00,35,20,0.5714285714285714,1,23,0.6571428571428571,1,27,0.7714285714285715,1,2,0.05714285714285714,1,12,0.34285714285714286,1,8,0.22857142857142856,1,0,0.0,0,5,0.14285714285714285,1,2,0.05714285714285714,1,-1.5495428105126647,-6.87830687830688,3.6231884057971,2.0722267668204766,0.0,5.07246376811594,3.6217695773331413,0.0,9.17721518987342,5.693996344153616,2.14285714285714,12.0253164556962,19.45244386893041,10.6995884773663,31.3769751693002,0.2720366826735288,0.0,1.38674884437596,920,26.285714285714285,340,9,0.2571428571428571,2,157462963.3436489,2818318527.5,584455951.3714286,12000000000.0,184,5.257142857142857
2021-01-01 15:30:00,50,13,0.26,1,28,0.56,1,38,0.76,1,0,0.0,0,17,0.34,1,28,0.56,1,1,0.02,1,11,0.22,1,3,0.06,1,-0.8464438998613852,-8.38206627680312,10.2040816326531,2.4939037468883374,0.869565217391304,10.2040816326531,3.340347646749722,0.0,9.94152046783626,5.834251393638059,2.41545893719807,11.5009746588694,20.830178731773014,12.0967741935484,27.4298056155508,0.3335564919450968,0.0,2.9535864978903,12001755,240035.1,4000402,22,0.44,5,29474.260238095238,1000000.0,80093.26,1000000.0,148,2.96
2021-01-01 16:00:00,27,16,0.5925925925925926,1,21,0.7777777777777778,1,23,0.8518518518518519,1,4,0.14814814814814814,1,14,0.5185185185185185,1,7,0.25925925925925924,1,3,0.1111111111111111,1,2,0.07407407407407407,1,1,0.037037037037037035,1,-0.16246013007876983,-6.87830687830688,7.54716981132075,2.6181943725525483,0.0,7.54716981132075,2.7806545026313167,0.0,7.40740740740741,5.398848875183866,1.2987012987013,10.3174603174603,19.732694307296335,11.3207547169811,25.3968253968254,0.47274329769199813,0.0,1.63360560093349,8343,309.0,8000,11,0.4074074074074074,4,165042.4056821779,4444479.0,1483833.0,40000000.0,133,4.925925925925926
2021-01-01 16:15:00,16,8,0.5,1,9,0.5625,1,14,0.875,1,0,0.0,0,3,0.1875,1,5,0.3125,1,0,0.0,0,1,0.0625,1,0,0.0,0,-1.7088117368012605,-8.38206627680312,3.19148936170213,2.161922270008507,0.0,4.0,3.870734006809769,0.354609929078014,9.94152046783626,6.032656276818277,3.2258064516129,11.5009746588694,19.101838329377138,13.215859030837,24.6636771300448,0.7929385976669021,0.0,4.0,4002047,250127.9375,4000402,17,1.0625,5,9868.900227723665,157213.57142857142,62657.0625,1000000.0,96,6.0
2021-01-01 16:30:00,38,13,0.34210526315789475,1,28,0.7368421052631579,1,28,0.7368421052631579,1,2,0.05263157894736842,1,11,0.2894736842105263,1,20,0.5263157894736842,1,2,0.05263157894736842,1,4,0.10526315789473684,1,3,0.07894736842105263,1,-2.848557358104915,-8.38206627680312,1.91256830601093,1.2725153097181288,0.0,4.0650406504065,4.121072667823043,1.24069478908189,10.0247524752475,5.393587977541172,2.23325062034739,12.0049504950495,21.311408622112378,16.2162162162162,27.7397260273973,0.3913368722667167,0.0,2.05479452054794,4000606,105279.1052631579,4000402,14,0.3684210526315789,5,4172.425526155132,157213.57142857142,26389.86842105263,1000000.0,108,2.8421052631578947
2021-01-01 16:45:00,15,5,0.3333333333333333,1,11,0.7333333333333333,1,13,0.8666666666666667,1,3,0.2,1,5,0.3333333333333333,1,5,0.3333333333333333,1,0,0.0,0,2,0.13333333333333333,1,1,0.06666666666666667,1,-2.365071168198435,-7.95454545454546,1.86915887850467,1.9957451620946933,0.506329113924051,4.20560747663551,4.360816330293131,1.5,11.3636363636364,6.356561492387827,2.5,14.7727272727273,19.822338254753568,15.0,24.5569620253165,0.6079334751988517,0.0,1.86915887850467,21172,1411.4666666666667,20000,10,0.6666666666666666,2,600159.8932482334,9000146.153846154,5467564.533333333,82000000.0,101,6.733333333333333
2021-01-01 17:00:00,25,11,0.44,1,18,0.72,1,22,0.88,1,4,0.16,1,10,0.4,1,11,0.44,1,3,0.12,1,1,0.04,1,1,0.04,1,-0.5589430846421637,-8.04597701149425,5.46875,2.925972098879133,0.314465408805031,8.59375,3.4849151835212955,0.0,11.4942528735632,6.410887282400429,1.88679245283019,14.9425287356322,18.98471092041499,11.3636363636364,25.6594724220624,0.3939913848012308,0.0,1.51515151515152,1504,60.16,964,9,0.36,3,425523.2484271284,10636535.909090908,3280199.0,82000000.0,95,3.8
2021-01-01 17:15:00,30,12,0.4,1,26,0.8666666666666667,1,27,0.9,1,5,0.16666666666666666,1,17,0.5666666666666667,1,14,0.4666666666666667,1,3,0.1,1,3,0.1,1,4,0.13333333333333333,1,-1.772159692382263,-6.03174603174603,2.11640211640212,1.8801533808318651,0.0,4.08163265306122,3.652313073214128,0.79155672823219,8.25396825396825,5.532466454045994,2.63852242744063,10.4761904761905,20.379716611831466,15.1291512915129,26.734693877551,0.4187134686877636,0.0,2.23642172523962,6568,218.93333333333334,6024,19,0.6333333333333333,4,1711728698.0491865,51133333663.2,11474433511.966667,341000000000.0,215,7.166666666666667
2021-01-01 17:30:00,26,8,0.3076923076923077,1,12,0.46153846153846156,1,23,0.8846153846153846,1,4,0.15384615384615385,1,7,0.2692307692307692,1,19,0.7307692307692307,1,1,0.038461538461538464,1,4,0.15384615384615385,1,1,0.038461538461538464,1,-2.4797961166615043,-5.6,2.49110320284698,1.7233487594225072,0.387596899224806,3.96825396825397,4.203144876084012,1.42348754448399,6.99088145896657,5.926493635506518,2.71317829457364,9.09090909090909,23.195584652410826,15.6583629893238,27.9661016949153,0.35231075862300726,0.0,2.13963963963964,3343,128.57692307692307,2306,20,0.7692307692307693,9,12878.045192307693,250068.5,76992.80769230769,1000000.0,81,3.1153846153846154
2021-01-01 17:45:00,7,3,0.42857142857142855,1,5,0.7142857142857143,1,6,0.8571428571428571,1,1,0.14285714285714285,1,4,0.5714285714285714,1,1,0.14285714285714285,1,0,0.0,0,2,0.2857142857142857,1,0,0.0,0,-2.0766693897382296,-5.47112462006079,2.27272727272727,2.042034500222037,0.0,6.81818181818182,4.118703889960265,1.61290322580645,6.99088145896657,6.1607383901823045,1.61290322580645,11.3636363636364,18.62684548279617,16.1290322580645,20.4938271604938,0.08684324793747286,0.0,0.60790273556231,90,12.857142857142858,78,3,0.42857142857142855,2,642428585.9297619,4420000001.875,5011000056.428572,35000000000.0,37,5.285714285714286
2021-01-01 18:00:00,10,5,0.5,1,8,0.8,1,9,0.9,1,2,0.2,1,6,0.6,1,5,0.5,1,3,0.3,1,1,0.1,1,1,0.1,1,-1.6189712418943878,-4.25531914893617,1.98019801980198,1.78573485825701,0.589970501474926,3.3596837944664,3.4047061001513983,0.99009900990099,5.67375886524823,5.1904409584084075,3.08219178082192,7.3794305636258,20.11944165578884,16.140350877193,28.1620553359684,0.7011531514563571,0.0,2.47524752475248,1009,100.9,964,4,0.4,1,2400018.0265873014,15000001.5,11200009.4,82000000.0,55,5.5
2021-01-01 18:15:00,25,12,0.48,1,16,0.64,1,19,0.76,1,2,0.08,1,7,0.28,1,5,0.2,1,1,0.04,1,3,0.12,1,1,0.04,1,-1.0039011986547068,-7.981220657277,3.53535353535354,2.2505083561604406,0.0,6.14525139664804,3.254409554815148,0.505050505050505,8.68544600938967,5.504917910975589,1.83333333333333,11.1731843575419,21.204057975272995,13.5,30.958230958231,0.7540874594966693,0.0,5.28455284552846,412,16.48,200,9,0.36,4,29445.308933709162,400268.2,200232.04,3000000.0,155,6.2
2021-01-01 18:30:00,19,6,0.3157894736842105,1,11,0.5789473684210527,1,11,0.5789473684210527,1,1,0.05263157894736842,1,7,0.3684210526315789,1,4,0.21052631578947367,1,0,0.0,0,1,0.05263157894736842,1,3,0.15789473684210525,1,-0.83187801773509,-8.0188679245283,3.60824742268041,2.48408602103945,0.0,6.21468926553672,3.315964038774542,0.515463917525773,8.72641509433962,5.800050059813992,2.71604938271605,11.2994350282486,21.2747853097636,16.9642857142857,31.1111111111111,0.6085729336150865,0.0,5.30612244897959,2000178,105272.52631578948,2000000,7,0.3684210526315789,5,46783672588.508415,888889777986.0,421052631772.1579,8000000000000.0,100,5.2631578947368425
2021-01-01 18:45:00,28,11,0.39285714285714285,1,19,0.6785714285714286,1,20,0.7142857142857143,1,2,0.07142857142857142,1,12,0.42857142857142855,1,20,0.7142857142857143,1,3,0.10714285714285714,1,1,0.03571428571428571,1,2,0.07142857142857142,1,-1.2475595329574056,-9.09090909090909,5.46875,2.3024150692833567,0.649350649350649,8.59375,3.54997460224076,0.0,9.74025974025974,5.852389671524117,1.88679245283019,11.71875,23.060921618196414,14.84375,30.9278350515464,0.3332594220995612,0.0,2.52252252252252,582,20.785714285714285,378,3,0.10714285714285714,2,65338770.37132853,1800300034.4,540607188.0357143,15000000000.0,69,2.4642857142857144
2021-01-01 19:00:00,20,10,0.5,1,13,0.65,1,18,0.9,1,2,0.1,1,7,0.35,1,11,0.55,1,3,0.15,1,1,0.05,1,1,0.05,1,-1.6277912705003867,-7.30129390018484,4.04411764705882,1.850951144742353,0.0,5.5,3.4787424152427406,0.0,9.05730129390018,5.329693559985091,1.86915887850467,10.8133086876155,19.817164406323716,13.5542168674699,29.9107142857143,0.5007017427228136,0.0,2.54237288135593,3000164,150008.2,3000001,12,0.6,4,15970950.832992423,319416674.3333333,150000148.3,3000000000.0,69,3.45
2021-01-01 19:15:00,15,4,0.26666666666666666,1,9,0.6,1,12,0.8,1,0,0.0,0,2,0.13333333333333333,1,5,0.3333333333333333,1,2,0.13333333333333333,1,2,0.13333333333333333,1,2,0.13333333333333333,1,-0.6001693393030082,-6.66666666666667,4.10094637223975,2.7602575453405858,1.11111111111111,5.99369085173502,3.3604268846435934,0.0,8.54700854700855,6.120684429984175,1.78571428571429,10.8262108262108,21.144530289450607,15.1785714285714,25.7575757575758,0.8600864830718072,0.0,2.87081339712919,7,0.4666666666666667,7,1,0.06666666666666667,1,1022278.935,15000001.5,2066836.0666666667,30000000.0,39,2.6
2021-01-01 19:30:00,10,4,0.4,1,7,0.7,1,9,0.9,1,2,0.2,1,6,0.6,1,6,0.6,1,2,0.2,1,2,0.2,1,1,0.1,1,-2.812499992550128,-6.41399416909621,1.20300751879699,2.333763480766197,0.719424460431655,6.01503759398496,5.146263473316326,1.73410404624277,8.7463556851312,7.480026954082518,2.60115606936416,11.3673805601318,20.4243105746516,15.3179190751445,26.1904761904762,0.6594689575592882,0.0,3.45864661654135,2000012,200001.2,2000000,2,0.2,1,9433370.766666668,93333367.66666667,28100057.8,280000000.0,22,2.2
2021-01-01 19:45:00,16,8,0.5,1,11,0.6875,1,13,0.8125,1,3,0.1875,1,3,0.1875,1,4,0.25,1,0,0.0,0,1,0.0625,1,2,0.125,1,-1.5446881169070465,-8.38206627680312,3.15789473684211,2.7890044112073706,1.00334448160535,5.93471810089021,4.333692528114416,1.39720558882236,9.94152046783626,7.122696939321788,3.59281437125748,11.5009746588694,20.7821429686736,9.16334661354582,26.4204545454545,0.6735463339780318,0.0,3.25945241199478,4002753,250172.0625,4000402,8,0.5,5,62517691.508630954,1000000010.6666666,187625131.6875,3000000000.0,69,4.3125
2021-01-01 20:00:00,18,7,0.3888888888888889,1,10,0.5555555555555556,1,13,0.7222222222222222,1,1,0.05555555555555555,1,5,0.2777777777777778,1,3,0.16666666666666666,1,1,0.05555555555555555,1,2,0.1111111111111111,1,1,0.05555555555555555,1,-1.0844873499626824,-6.56934306569343,3.05498981670061,2.57352093990077,0.0,6.31364562118126,3.658008289863453,0.606060606060606,7.97546012269939,6.231529229764224,0.606060606060606,9.57230142566191,21.948817227442582,15.071283095723,30.9090909090909,0.5754887407828323,0.0,5.0,740,41.111111111111114,557,6,0.3333333333333333,3,117430006.33257575,2113738902.0,469719953.8888889,8454955555.0,81,4.5
2021-01-01 20:15:00,29,16,0.5517241379310345,1,13,0.4482758620689655,1,22,0.7586206896551724,1,5,0.1724137931034483,1,5,0.1724137931034483,1,10,0.3448275862068966,1,1,0.034482758620689655,1,3,0.10344827586206896,1,2,0.06896551724137931,1,0.08480274754736443,-6.02006688963211,5.4421768707483,3.006593686491117,0.0,7.75510204081633,2.9217909389437535,0.0,7.02341137123746,5.928384625434871,0.0,10.0680272108844,23.30562702220737,15.6583629893238,28.4198113207547,0.6220842684903203,0.0,2.78637770897833,2034,70.13793103448276,2014,2,0.06896551724137931,1,44187245.01714559,750000155.5,144827700.03448275,3000000000.0,83,2.8620689655172415
2021-01-01 20:30:00,10,4,0.4,1,9,0.9,1,8,0.8,1,2,0.2,1,8,0.8,1,2,0.2,1,2,0.2,1,2,0.2,1,2,0.2,1,-1.1582731370630621,-6.0,1.61001788908766,2.193618377530056,1.42602495543672,4.59363957597173,3.3518915145931167,0.8,7.42857142857143,5.545509892123172,2.4,8.85714285714286,22.87752174056778,18.4,27.9151943462898,0.8711423702709208,0.0,4.77031802120141,211,21.1,200,6,0.6,4,462232299802.17255,4622319545454.728,5000001500006.8,50000000000000.0,48,4.8
2021-01-01 20:45:00,11,6,0.5454545454545454,1,7,0.6363636363636364,1,10,0.9090909090909091,1,5,0.45454545454545453,1,4,0.36363636363636365,1,4,0.36363636363636365,1,2,0.18181818181818182,1,2,0.18181818181818182,1,0,0.0,0,-1.57945012540878,-5.53952683208309,2.81447443997702,2.0851071995429344,0.649350649350649,4.88225157955198,3.6645573249517156,0.78740157480315,7.32833237160992,5.749664524494651,2.36220472440945,9.11713791113676,22.090642539525618,17.4841315637623,27.9220779220779,0.5199695676718415,0.0,2.52100840336134,60,5.454545454545454,40,5,0.45454545454545453,4,3850445.4082251084,31428602.85714286,30091057.454545453,200000000.0,39,3.5454545454545454
2021-01-01 21:00:00,8,3,0.375,1,6,0.75,1,8,1.0,1,1,0.125,1,2,0.25,1,1,0.125,1,1,0.125,1,1,0.125,1,0,0.0,0,-1.1513075368266659,-4.63320463320463,2.7027027027027,2.7340577575052447,1.41843971631206,5.01930501930502,3.8853652943319137,0.0,9.65250965250965,6.619423051837161,2.7027027027027,14.6718146718147,19.614780008243113,14.5945945945946,25.0602409638554,0.4688978557194021,0.0,1.08225108225108,2040,255.0,2000,5,0.625,4,4417309.009604978,31428602.85714286,26125205.375,200000000.0,36,4.5
2021-01-01 21:15:00,18,11,0.6111111111111112,1,15,0.8333333333333334,1,18,1.0,1,4,0.2222222222222222,1,6,0.3333333333333333,1,5,0.2777777777777778,1,0,0.0,0,4,0.2222222222222222,1,1,0.05555555555555555,1,-0.7944654075113005,-4.09090909090909,2.41730279898219,2.3550350568820995,0.0,4.71698113207547,3.149500464393399,0.254452926208651,6.282722513089,5.504535521275497,2.20994475138122,9.77312390924956,19.521490397384582,12.9518072289157,25.9668508287293,0.36761807775086824,0.0,2.9874213836478,2127,118.16666666666667,2000,8,0.4444444444444444,4,1122341.849455288,18583334.833333332,9338027.555555556,160000000.0,109,6.055555555555555
