DATE,GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,CAMEOCodeDescription,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_ADM2Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_ADM2Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_ADM2Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,Protests_Count,Demonstrations_Count,Political_Events_Count,Conflicts_Count,Gatherings_Count
2021-01-22 23:45:00,965803570,20210122,202101,2021,2021.0603,EDU,SCHOOL,,,,,,EDU,,,BUS,LANDLORD,,,,,,BUS,,,1,043, Host a visit,043,04,1,2.8,10,1,10,-0.82730093071355,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210122234500,https://www.salon.com/2021/01/22/the-white-tiger-review-netflix/,0,0,1,0,0
2021-01-22 23:45:00,965803664,20210122,202101,2021,2021.0603,GOV,GOVERNMENT,,,,,,GOV,,,AGR,FARMER,,,,,,AGR,,,1,160," Reduce relations, not specified below",160,16,4,-4.0,5,1,5,-3.53356890459364,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210122234500,https://www.reuters.com/article/india-farms-protests-idINKBN29P2DS,0,0,0,0,1
2021-01-22 23:45:00,965803758,20210122,202101,2021,2021.0603,IND,NEW DELHI,IND,,,,,,,,,,,,,,,,,,1,012, Make pessimistic comment,012,01,1,-0.4,1,1,1,3.10262529832936,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210122234500,https://www.manilatimes.net/2021/01/22/news/world/india-rejoices-on-harris-inauguration/830576/,0,0,0,0,0
2021-01-30 23:45:00,967142583,20210130,202101,2021,2021.0822,GOV,AMBASSADOR,,,,,,GOV,,,ISR,ISRAELI,ISR,,,,,,,,1,042, Make a visit,042,04,1,1.9,2,1,2,-2.29885057471265,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,1,Israel,IS,IS,,31.5,34.75,IS,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210130234500,https://www.ynetnews.com/article/H1FiZ8Xeu,0,0,1,0,0
2021-01-30 23:45:00,967142584,20210130,202101,2021,2021.0822,GOV,AMBASSADOR,,,,,,GOV,,,ISRGOV,ISRAELI,ISR,,,,,GOV,,,1,042, Make a visit,042,04,1,1.9,3,1,3,-2.29885057471265,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,1,Israel,IS,IS,,31.5,34.75,IS,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210130234500,https://www.ynetnews.com/article/H1FiZ8Xeu,0,0,1,0,0
2021-01-30 23:45:00,967142622,20210130,202101,2021,2021.0822,ISR,ISRAELI,ISR,,,,,,,,GOV,AMBASSADOR,,,,,,GOV,,,1,043, Host a visit,043,04,1,2.8,2,1,2,-2.29885057471265,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210130234500,https://www.ynetnews.com/article/H1FiZ8Xeu,0,0,1,0,0
2021-01-30 23:45:00,967142624,20210130,202101,2021,2021.0822,ISRGOV,ISRAELI,ISR,,,,,GOV,,,GOV,AMBASSADOR,,,,,,GOV,,,1,010," Make statement, not specified below",010,01,1,0.0,3,1,3,-2.29885057471265,1,Israel,IS,IS,,31.5,34.75,IS,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210130234500,https://www.ynetnews.com/article/H1FiZ8Xeu,0,0,0,0,0
2021-01-30 23:45:00,967142625,20210130,202101,2021,2021.0822,ISRGOV,ISRAELI,ISR,,,,,GOV,,,GOV,AMBASSADOR,,,,,,GOV,,,1,043, Host a visit,043,04,1,2.8,3,1,3,-2.29885057471265,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210130234500,https://www.ynetnews.com/article/H1FiZ8Xeu,0,0,1,0,0
2021-01-25 23:45:00,966221706,20210125,202101,2021,2021.0685,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,036, Express intent to meet or negotiate,036,03,1,4.0,2,1,2,0.56179775280899,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210125234500,https://asia.nikkei.com/Spotlight/Asia-Insight/India-pushes-COVID-shots-in-two-pronged-effort-at-home-and-abroad,0,0,1,0,0
2021-01-25 23:45:00,966221707,20210125,202101,2021,2021.0685,,,,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,036, Express intent to meet or negotiate,036,03,1,4.0,8,1,8,0.56179775280899,0,,,,,,,,1,China,CH,CH,,35.0,105.0,CH,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210125234500,https://asia.nikkei.com/Spotlight/Asia-Insight/India-pushes-COVID-shots-in-two-pronged-effort-at-home-and-abroad,0,0,1,0,0
2021-01-25 23:45:00,966221953,20210125,202101,2021,2021.0685,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,0,036, Express intent to meet or negotiate,036,03,1,4.0,2,1,2,0.56179775280899,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210125234500,https://asia.nikkei.com/Spotlight/Asia-Insight/India-pushes-COVID-shots-in-two-pronged-effort-at-home-and-abroad,0,0,1,0,0
2021-01-25 23:45:00,966221954,20210125,202101,2021,2021.0685,CHN,CHINA,CHN,,,,,,,,,,,,,,,,,,0,036, Express intent to meet or negotiate,036,03,1,4.0,8,1,8,0.56179775280899,1,China,CH,CH,,35.0,105.0,CH,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210125234500,https://asia.nikkei.com/Spotlight/Asia-Insight/India-pushes-COVID-shots-in-two-pronged-effort-at-home-and-abroad,0,0,1,0,0
2021-01-25 23:45:00,966222042,20210125,202101,2021,2021.0685,CVL,POPULATION,,,,,,CVL,,,,,,,,,,,,,0,012, Make pessimistic comment,012,01,1,-0.4,5,1,5,0.56179775280899,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210125234500,https://asia.nikkei.com/Spotlight/Asia-Insight/India-pushes-COVID-shots-in-two-pronged-effort-at-home-and-abroad,0,0,0,0,0
2021-01-25 23:45:00,966222052,20210125,202101,2021,2021.0685,CVL,POPULATION,,,,,,CVL,,,,,,,,,,,,,0,110," Disapprove, not specified below",110,11,3,-2.0,5,1,5,0.56179775280899,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210125234500,https://asia.nikkei.com/Spotlight/Asia-Insight/India-pushes-COVID-shots-in-two-pronged-effort-at-home-and-abroad,0,0,0,0,0
2021-01-25 23:45:00,966222077,20210125,202101,2021,2021.0685,CVL,POPULATION,,,,,,CVL,,,NPL,NEPAL,NPL,,,,,,,,0,070," Provide aid, not specified below",070,07,2,7.0,3,1,3,0.56179775280899,4,"Tribhuvan International Airport, Bagmati, Nepal",NP,NP01,22353,27.6986,85.3595,-1022754,4,"Tribhuvan International Airport, Bagmati, Nepal",NP,NP01,22353,27.6986,85.3595,-1022754,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210125234500,https://asia.nikkei.com/Spotlight/Asia-Insight/India-pushes-COVID-shots-in-two-pronged-effort-at-home-and-abroad,0,0,0,0,0
2021-01-25 23:45:00,966222078,20210125,202101,2021,2021.0685,CVL,POPULATION,,,,,,CVL,,,NPL,NEPAL,NPL,,,,,,,,0,070," Provide aid, not specified below",070,07,2,7.0,1,1,1,0.56179775280899,4,"Tribhuvan International Airport, Bagmati, Nepal",NP,NP01,22353,27.6986,85.3595,-1022754,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210125234500,https://asia.nikkei.com/Spotlight/Asia-Insight/India-pushes-COVID-shots-in-two-pronged-effort-at-home-and-abroad,0,0,0,0,0
2021-01-25 23:45:00,966222368,20210125,202101,2021,2021.0685,IND,NEW DELHI,IND,,,,,,,,EDU,COLLEGE,,,,,,EDU,,,0,010," Make statement, not specified below",010,01,1,0.0,1,1,1,0.56179775280899,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210125234500,https://asia.nikkei.com/Spotlight/Asia-Insight/India-pushes-COVID-shots-in-two-pronged-effort-at-home-and-abroad,0,0,0,0,0
2021-01-25 23:45:00,966222370,20210125,202101,2021,2021.0685,IND,NAGALAND,IND,,,,,,,,JUD,SUPREME COURT,,,,,,JUD,,,1,013, Make optimistic comment,013,01,1,0.4,6,1,6,-0.25510204081633,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210125234500,https://timesofindia.indiatimes.com/india/nagaland-lokayukta-sets-terms-for-quitting/articleshow/80459651.cms,0,0,0,0,0
2021-01-25 23:45:00,966222373,20210125,202101,2021,2021.0685,INDGOVJUD,NAGALAND,IND,,,,,GOV,JUD,,IND,NAGALAND,IND,,,,,,,,0,020," Appeal, not specified below",020,02,1,3.0,8,1,8,-0.25510204081633,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210125234500,https://timesofindia.indiatimes.com/india/nagaland-lokayukta-sets-terms-for-quitting/articleshow/80459651.cms,0,0,0,0,0
2021-01-25 23:45:00,966222451,20210125,202101,2021,2021.0685,JUD,SUPREME COURT,,,,,,JUD,,,IND,NAGALAND,IND,,,,,,,,1,010," Make statement, not specified below",010,01,1,0.0,4,1,4,-0.25510204081633,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210125234500,https://timesofindia.indiatimes.com/india/nagaland-lokayukta-sets-terms-for-quitting/articleshow/80459651.cms,0,0,0,0,0
2021-01-26 23:45:00,966420320,20210126,202101,2021,2021.0712,,,,,,,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,043, Host a visit,043,04,1,2.8,2,1,2,-5.45248012116623,0,,,,,,,,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210126234500,https://infotel.ca/newsitem/world-briefly/cp1988686662,0,0,1,0,0
2021-01-26 23:45:00,966420384,20210126,202101,2021,2021.0712,AGR,FARMER,,,,,,AGR,,,,,,,,,,,,,1,128, Veto ,128,12,3,-5.0,2,1,2,-7.41116751269036,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,0,,,,,,,,4,"Red Fort, Delhi, India",IN,IN07,17911,28.6333,77.2333,-2109338,20210126234500,http://voiceofvienna.org/2021/01/27/indian-farm-protesters-battle-police-to-plant-flags-at-historic-red-fort/,0,0,0,0,0
2021-01-26 23:45:00,966420386,20210126,202101,2021,2021.0712,AGR,FARMER,,,,,,AGR,,,COP,POLICE,,,,,,COP,,,1,145," Protest violently, riot",145,14,3,-7.5,3,1,3,-7.41116751269036,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,4,"Red Fort, Delhi, India",IN,IN07,17911,28.6333,77.2333,-2109338,4,"Red Fort, Delhi, India",IN,IN07,17911,28.6333,77.2333,-2109338,20210126234500,http://voiceofvienna.org/2021/01/27/indian-farm-protesters-battle-police-to-plant-flags-at-historic-red-fort/,1,1,0,0,0
2021-01-26 23:45:00,966420515,20210126,202101,2021,2021.0712,COP,POLICE,,,,,,COP,,,AGR,FARMER,,,,,,AGR,,,1,175, Use violent repression  ,175,17,4,-9.0,3,1,3,-7.41116751269036,4,"Red Fort, Delhi, India",IN,IN07,17911,28.6333,77.2333,-2109338,4,"Vienna, Wien, Austria",AU,AU09,5672,48.2,16.3667,-1995499,4,"Red Fort, Delhi, India",IN,IN07,17911,28.6333,77.2333,-2109338,20210126234500,http://voiceofvienna.org/2021/01/27/indian-farm-protesters-battle-police-to-plant-flags-at-historic-red-fort/,0,0,0,1,0
2021-01-26 23:45:00,966420647,20210126,202101,2021,2021.0712,GOV,GOVERNMENT,,,,,,GOV,,,,,,,,,,,,,0,042, Make a visit,042,04,1,1.9,2,1,2,-5.45248012116623,2,"Oregon, United States",US,USOR,,44.5672,-122.127,OR,0,,,,,,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210126234500,https://infotel.ca/newsitem/world-briefly/cp1988686662,0,0,1,0,0
2021-01-28 23:45:00,966826485,20210128,202101,2021,2021.0767,GOV,GOVERNMENT,,,,,,GOV,,,OPP,THE OPPOSITION,,,,,,OPP,,,0,020," Appeal, not specified below",020,02,1,3.0,5,1,5,-7.95306388526725,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210128234500,https://www.freepressjournal.in/analysis/fpj-edit-time-for-farmers-to-call-off-siege-cut-losses-and-return-home,0,0,0,0,0
2021-01-28 23:45:00,966826625,20210128,202101,2021,2021.0767,LEG,PARLIAMENT,,,,,,LEG,,,,,,,,,,,,,1,111, Criticize or denounce ,111,11,3,-2.0,5,1,5,-7.95306388526725,4,"Red Fort, Delhi, India",IN,IN07,17911,28.6333,77.2333,-2109338,0,,,,,,,,4,"Red Fort, Delhi, India",IN,IN07,17911,28.6333,77.2333,-2109338,20210128234500,https://www.freepressjournal.in/analysis/fpj-edit-time-for-farmers-to-call-off-siege-cut-losses-and-return-home,0,0,0,0,0
2021-01-28 23:45:00,966826697,20210128,202101,2021,2021.0767,OPP,THE OPPOSITION,,,,,,OPP,,,,,,,,,,,,,1,125, Reject mediation,125,12,3,-5.0,5,1,5,1.90217391304348,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210128234500,https://timesofindia.indiatimes.com/city/rajkot/aap-to-showcase-delhis-good-governance-in-rajkot/articleshow/80515077.cms,0,0,0,0,0
2021-01-27 23:45:00,966625150,20210127,202101,2021,2021.074,GBR,BRITISH,GBR,,,,,,,,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,0,173," Arrest, detain, or charge with legal action ",173,17,4,-5.0,1,1,1,-7.85953177257525,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210127234500,https://www.bbc.co.uk/news/uk-scotland-55809336,0,0,0,1,0
2021-01-29 23:45:00,967016609,20210129,202101,2021,2021.0795,OPP,PROTESTER,,,,,,OPP,,,,,,,,,,,,,1,111, Criticize or denounce ,111,11,3,-2.0,10,1,10,-5.10440835266822,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,0,,,,,,,,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210129234500,https://timesofindia.indiatimes.com/articleshow/80538775.cms,0,0,0,0,0
2021-02-04 23:45:00,968039184,20210204,202102,2021,2021.0932,CAN,CANADIAN,CAN,,,,,,,,AGR,FARMER,,,,,,AGR,,,0,012, Make pessimistic comment,012,01,1,-0.4,1,1,1,-2.34505862646566,1,Canada,CA,CA,,60.0,-96.0,CA,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210204234500,https://www.newsindiatimes.com/u-s-calls-for-dialogue-to-resolve-indias-farmers-protests3132-2/,0,0,0,0,0
2021-02-04 23:45:00,968039185,20210204,202102,2021,2021.0932,CAN,CANADIAN,CAN,,,,,,,,AGR,FARMER,,,,,,AGR,,,0,012, Make pessimistic comment,012,01,1,-0.4,1,1,1,-2.34505862646566,1,United Kingdom,UK,UK,,54.0,-4.0,UK,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210204234500,https://www.newsindiatimes.com/u-s-calls-for-dialogue-to-resolve-indias-farmers-protests3132-2/,0,0,0,0,0
2021-02-04 23:45:00,968039263,20210204,202102,2021,2021.0932,COP,POLICE,,,,,,COP,,,MIL,SECURITY PERSONNEL,,,,,,MIL,,,1,046, Engage in negotiation,046,04,1,7.0,4,1,4,-2.34505862646566,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210204234500,https://www.newsindiatimes.com/u-s-calls-for-dialogue-to-resolve-indias-farmers-protests3132-2/,0,0,1,0,0
2021-02-04 23:45:00,968039539,20210204,202102,2021,2021.0932,IND,DELHI,IND,,,,,,,,MIL,SECURITY PERSONNEL,,,,,,MIL,,,1,046, Engage in negotiation,046,04,1,7.0,2,1,2,-2.34505862646566,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210204234500,https://www.newsindiatimes.com/u-s-calls-for-dialogue-to-resolve-indias-farmers-protests3132-2/,0,0,1,0,0
2021-02-04 23:45:00,968039540,20210204,202102,2021,2021.0932,INDCOP,DELHI,IND,,,,,COP,,,MIL,SECURITY PERSONNEL,,,,,,MIL,,,1,046, Engage in negotiation,046,04,1,7.0,2,1,2,-2.34505862646566,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210204234500,https://www.newsindiatimes.com/u-s-calls-for-dialogue-to-resolve-indias-farmers-protests3132-2/,0,0,1,0,0
2021-02-04 23:45:00,968039633,20210204,202102,2021,2021.0932,LEG,CONGRESSWOMAN,,,,,,LEG,,,AGR,FARMER,,,,,,AGR,,,0,051, Praise or endorse,051,05,1,3.4,10,1,10,1.28755364806867,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210204234500,https://theprint.in/diplomacy/peaceful-protests-hallmark-of-thriving-democracy-us-on-farmers-protest/598452/,0,0,1,0,0
2021-02-04 23:45:00,968039715,20210204,202102,2021,2021.0932,MIL,SECURITY PERSONNEL,,,,,,MIL,,,COP,POLICE,,,,,,COP,,,1,046, Engage in negotiation,046,04,1,7.0,4,1,4,-2.34505862646566,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210204234500,https://www.newsindiatimes.com/u-s-calls-for-dialogue-to-resolve-indias-farmers-protests3132-2/,0,0,1,0,0
2021-02-04 23:45:00,968039719,20210204,202102,2021,2021.0932,MIL,SECURITY PERSONNEL,,,,,,MIL,,,IND,DELHI,IND,,,,,,,,1,046, Engage in negotiation,046,04,1,7.0,2,1,2,-2.34505862646566,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210204234500,https://www.newsindiatimes.com/u-s-calls-for-dialogue-to-resolve-indias-farmers-protests3132-2/,0,0,1,0,0
2021-02-04 23:45:00,968039721,20210204,202102,2021,2021.0932,MIL,SECURITY PERSONNEL,,,,,,MIL,,,INDCOP,DELHI,IND,,,,,COP,,,1,046, Engage in negotiation,046,04,1,7.0,2,1,2,-2.34505862646566,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,4,"Delhi, Delhi, India",IN,IN07,17911,28.6667,77.2167,-2094230,20210204234500,https://www.newsindiatimes.com/u-s-calls-for-dialogue-to-resolve-indias-farmers-protests3132-2/,0,0,1,0,0
2021-02-04 23:45:00,968039821,20210204,202102,2021,2021.0932,SIK,SIKH,,,,SIK,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,141, Demonstrate or rally,141,14,3,-6.5,6,1,6,1.28755364806867,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210204234500,https://theprint.in/diplomacy/peaceful-protests-hallmark-of-thriving-democracy-us-on-farmers-protest/598452/,1,0,0,0,0
2021-02-04 23:45:00,968039822,20210204,202102,2021,2021.0932,SIK010,KHALSA,,,,SIK,,,,,GOV,GOVERNMENT,,,,,,GOV,,,0,141, Demonstrate or rally,141,14,3,-6.5,4,1,4,1.28755364806867,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210204234500,https://theprint.in/diplomacy/peaceful-protests-hallmark-of-thriving-democracy-us-on-farmers-protest/598452/,1,0,0,0,0
2021-02-04 23:45:00,968039900,20210204,202102,2021,2021.0932,USA,AMERICAN,USA,,,,,,,,AGR,FARMER,,,,,,AGR,,,1,051, Praise or endorse,051,05,1,3.4,1,1,1,1.28755364806867,3,"Washington, District of Columbia, United States",US,USDC,DC001,38.8951,-77.0364,531871,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210204234500,https://theprint.in/diplomacy/peaceful-protests-hallmark-of-thriving-democracy-us-on-farmers-protest/598452/,0,0,1,0,0
2021-02-04 23:45:00,968040068,20210204,202102,2021,2021.0932,USALEG,UNITED STATES,USA,,,,,LEG,,,AGR,FARMER,,,,,,AGR,,,1,051, Praise or endorse,051,05,1,3.4,2,1,2,1.28755364806867,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2,-2106102,20210204234500,https://theprint.in/diplomacy/peaceful-protests-hallmark-of-thriving-democracy-us-on-farmers-protest/598452/,0,0,1,0,0
